,0
0,-2.58783
1,-2.4162002
2,-1.9709032
3,-2.7945533
4,-1.8230155
5,-2.0629263
6,-2.4370189
7,-2.430387
8,-2.3632078
9,-0.9578646
10,-2.0659807
11,-2.4445758
12,-3.0958214
13,-2.5194023
14,-2.5381675
15,-1.3663309
16,-1.8307521
17,-1.7583585
18,-2.0854106
19,-1.9250757
20,-1.4784216
21,-2.749559
22,-1.8055634
23,-1.3305982
24,-2.3313668
25,-1.745688
26,-2.009151
27,-2.6365063
28,-2.0288222
29,-1.3737464
30,-2.0780535
31,-1.6678424
32,-2.073
33,-2.4606297
34,-1.9536525
35,-2.6915874
36,-1.0882809
37,-2.2429566
38,-2.0825355
39,-2.423155
40,-2.8176758
41,-1.4520198
42,-1.9676763
43,-2.5641065
44,-2.3060584
45,-1.7926115
46,-2.2045717
47,-2.2022996
48,-2.6867065
49,-1.550032
50,-1.5417311
51,-2.5548887
52,-2.3412025
53,-2.4181628
54,-2.5550613
55,-1.1283845
56,-2.1674829
57,-2.5345664
58,-1.9333973
59,-1.829014
60,-2.27804
61,-2.5815597
62,-0.51267886
63,-2.2302656
64,-2.0495288
65,-2.017926
66,-1.8647978
67,-1.932761
68,-2.2341332
69,-1.2531066
70,-1.6694596
71,-0.5547812
72,-1.5229412
73,-0.5757724
74,-2.539462
75,-0.8620429
76,-1.4564917
77,-2.0547395
78,-1.3737259
79,-1.2692796
80,-2.346521
81,-2.0230145
82,-2.0601583
83,-2.3067489
84,-1.4238929
85,-2.6451793
86,-1.9302146
87,3.7347736
88,-1.5469854
89,0.10356756
90,-1.5145106
91,-2.0464966
92,-1.9581928
93,-1.6219046
94,-1.4272519
95,-1.3105325
96,-0.052096978
97,0.38352048
98,0.42533493
99,0.66223586
100,0.016451847
101,-0.90427184
102,-0.43411833
103,-0.0060682967
104,0.41491404
105,-0.18754748
106,0.5408829
107,0.082222335
108,0.13273515
109,0.52886814
110,0.21516412
111,-0.39434448
112,0.43670171
113,-0.39563859
114,0.021711651
115,-0.1701929
116,0.1424289
117,-0.71658325
118,-0.25561917
119,-0.2846871
120,0.81594706
121,-0.32783395
122,-1.0082364
123,0.4582908
124,-0.29861367
125,-0.37558496
126,-0.32104215
127,0.07835649
128,-0.7412275
129,0.41037935
130,-0.6006119
131,0.34294134
132,-0.4897544
133,0.5865372
134,0.31776568
135,0.43079692
136,0.19513148
137,-0.07753992
138,0.07984119
139,-0.046439234
140,0.3108471
141,0.08045351
142,-1.1363876
143,1.7602007
144,0.41934192
145,-0.612041
146,0.75707567
147,0.25415656
148,0.42281702
149,-0.07161646
150,-0.50981104
151,0.050072722
152,0.1930284
153,-0.82918274
154,-0.21594143
155,-0.29705194
156,-0.9141262
157,0.3450377
158,-0.06146428
159,-0.2719717
160,0.51219404
161,0.29921865
162,0.3071672
163,-0.56399643
164,-0.07658062
165,-0.030769095
166,-0.24882701
167,2.0122654
168,-0.22978033
169,-0.19181263
170,0.36782002
171,0.07413213
172,-0.044772908
173,0.38285387
174,0.60585105
175,-0.3845492
176,0.24567764
177,-0.59311545
178,-0.20634387
179,0.76888216
180,-0.017260842
181,-0.72397923
182,-0.23747501
183,0.6912774
184,0.32238755
185,0.12876105
186,-0.028524138
187,0.4413525
188,0.54730594
189,0.40868288
190,0.62806106
191,1.328479
192,3.8659992
193,2.077139
194,2.8493624
195,-0.8448292
196,3.856512
197,2.3198378
198,2.4141562
199,2.4420366
200,2.3524613
201,2.4171858
202,1.9155973
203,2.2438824
204,2.9649448
205,-2.9833755
206,1.8219558
207,2.3647454
208,2.8027377
209,3.8780744
210,2.8888068
211,1.696872
212,2.5054297
213,2.687686
214,2.0903692
215,1.9293251
216,2.193852
217,-2.4414968
218,1.8624197
219,2.2534719
220,1.892092
221,-2.5822487
222,3.865234
223,2.3265593
224,1.813386
225,1.8718553
226,2.067871
227,3.060127
228,2.7720866
229,1.8234229
230,2.7038245
231,2.2145603
232,2.394414
233,2.5906777
234,1.9042248
235,3.8527498
236,2.70296
237,-2.6947238
238,-2.5950916
239,2.6649127
240,2.2049456
241,2.4627278
242,2.142838
243,2.6282263
244,2.4207964
245,1.8648603
246,2.0885677
247,2.6974192
248,2.3715544
249,3.854383
250,2.8592541
251,2.7888818
252,2.562093
253,2.277133
254,2.134233
255,2.0916686
256,1.9813895
257,2.080214
258,2.1914024
259,2.649757
260,1.9309249
261,2.1506014
262,3.8544328
263,-1.4727867
264,1.8346212
265,2.87777
266,-1.4587705
267,1.62615
268,2.2598312
269,-3.045003
270,1.9946777
271,2.3786757
272,2.3933644
273,2.6589131
274,1.6554685
275,3.8659992
276,-1.9093788
277,2.3185043
278,2.4170241
279,1.9422646
280,2.125492
281,2.463832
282,2.147289
283,1.6638969
284,2.2906044
285,2.3400593
286,2.3495836
287,2.4380765
