,0
0,-2.8174844
1,-2.5577583
2,-2.5872495
3,-1.6943014
4,-3.4624882
5,-1.6821539
6,-2.5605016
7,-2.627442
8,-2.6550806
9,-2.3407855
10,-3.0626967
11,-3.1484847
12,-2.7275064
13,-1.4687147
14,-2.5892458
15,-2.9833517
16,-2.8069172
17,-3.9280088
18,-3.091271
19,-3.584366
20,-1.8834581
21,-2.618669
22,-3.0388517
23,-1.8574743
24,-2.1709523
25,-1.1650039
26,-3.1904578
27,-2.1926904
28,-4.0194826
29,-2.4162738
30,-4.2174115
31,-2.4977942
32,-3.8069382
33,-1.6422676
34,-3.6722014
35,-2.0720627
36,-0.72920144
37,-2.873638
38,-2.4118807
39,-1.5576558
40,-2.9806628
41,-2.398641
42,-3.0237377
43,-2.4163651
44,-2.7729034
45,-3.5081816
46,-2.7230816
47,-2.075557
48,-2.4961278
49,-1.0274577
50,-3.7331734
51,-3.1229248
52,-4.5514555
53,-3.4200559
54,-2.8730283
55,-0.19438791
56,-2.2605186
57,-3.6917853
58,-2.5474916
59,-3.3567147
60,-3.2053204
61,-3.0404935
62,4.1164446
63,-2.0659504
64,-3.5937862
65,-2.9259965
66,-3.21273
67,-2.4184408
68,-2.7990942
69,-3.319193
70,-4.1826324
71,3.0658946
72,-3.5642695
73,1.8264397
74,-2.463488
75,-0.27975678
76,-3.417022
77,-2.1775231
78,-3.8672366
79,-3.254006
80,-2.446873
81,-2.909413
82,-2.1234198
83,-3.193954
84,-3.7541907
85,-2.630145
86,-2.4039488
87,0.90380895
88,-3.0080059
89,2.5830019
90,-3.207456
91,-3.848623
92,-3.806663
93,-3.2085817
94,-3.0689597
95,-1.8842463
96,1.2268724
97,1.7259396
98,1.8471575
99,0.8453716
100,1.8028023
101,1.4892727
102,1.6080788
103,1.8062267
104,0.49575084
105,2.3227592
106,1.4316189
107,2.1314626
108,2.7175865
109,2.599793
110,2.1960878
111,1.377229
112,1.8580228
113,2.2506142
114,1.7661407
115,1.6706364
116,1.4486691
117,1.4643219
118,1.9693356
119,-0.4905363
120,1.9592786
121,0.096237585
122,-1.4292291
123,2.1436436
124,0.9264698
125,2.0074198
126,1.5863605
127,1.8058356
128,-3.5284505
129,1.5922263
130,-0.34537417
131,0.4787643
132,-3.5966702
133,0.09753576
134,-0.95646954
135,-0.042370185
136,1.903275
137,-0.07065213
138,0.28436375
139,1.7697201
140,1.0223229
141,1.4304249
142,-3.5944858
143,0.594126
144,-0.10442325
145,-1.563663
146,0.05034165
147,1.4170648
148,0.34263125
149,-0.44273448
150,-0.46517774
151,2.0758038
152,-3.2870042
153,-1.9214978
154,1.5725696
155,2.0061555
156,-3.6500206
157,0.98754126
158,2.3511615
159,1.5988467
160,-0.14386004
161,1.3182652
162,0.9810526
163,2.8825865
164,2.3920805
165,2.1752098
166,2.3653388
167,0.95467347
168,2.2404351
169,2.179775
170,1.9376221
171,2.448711
172,1.5428071
173,1.4702617
174,2.3634381
175,2.7732506
176,2.5689814
177,0.75696087
178,2.205347
179,1.6869863
180,1.6787599
181,2.052217
182,2.447659
183,-0.114631236
184,1.7619833
185,2.4584641
186,2.811613
187,3.5389063
188,2.1133752
189,-0.8548248
190,0.5074112
191,-1.4597032
192,3.9578495
193,0.533764
194,-1.0035365
195,1.114079
196,3.8687599
197,-0.48258698
198,-0.26804772
199,-0.88465464
200,-0.2534769
201,-0.121652715
202,-0.7295693
203,-0.5062501
204,-1.3727536
205,-0.98201936
206,0.65628946
207,-0.51733416
208,-0.6980316
209,4.0757284
210,-1.2882973
211,0.40904367
212,-0.33890232
213,-0.29462028
214,0.07854941
215,0.033911556
216,-0.8903042
217,-1.6878531
218,0.23347104
219,-0.89535666
220,0.31758362
221,-0.81531084
222,4.0149093
223,-0.26250482
224,0.7248373
225,0.8676568
226,-0.46549803
227,-0.5447284
228,-0.5610288
229,-0.33100992
230,-1.0126263
231,-0.6975528
232,-0.2578535
233,-0.7164604
234,0.097167306
235,3.7917414
236,-0.9343871
237,-1.5219879
238,-1.1319292
239,-0.20289665
240,-0.2559152
241,-0.7088162
242,-0.5769115
243,-0.7933264
244,-1.1202861
245,0.4965983
246,-0.19280869
247,-0.13002509
248,-0.6380693
249,4.072598
250,-1.2371207
251,-0.3594293
252,-0.99440753
253,-0.15599026
254,-0.17362288
255,-0.93199074
256,-0.55240715
257,-0.6891213
258,-0.63115793
259,-0.4100064
260,0.4936184
261,-0.288943
262,4.0139956
263,-0.7147906
264,0.7456031
265,0.7119026
266,-0.21544832
267,1.0815338
268,-0.57309395
269,-3.337389
270,-0.71601325
271,-0.6437839
272,1.1427603
273,-0.93135107
274,0.99242175
275,3.9578495
276,-2.1599836
277,-1.142139
278,-0.1388076
279,1.1401168
280,-0.6574451
281,1.4196699
282,-0.7455448
283,0.27005324
284,-0.42986098
285,1.0841758
286,1.5821391
287,1.4326235
