,0
0,-1.6960061
1,-3.0566325
2,-4.4919987
3,-4.755514
4,-3.558031
5,-2.1768754
6,-1.5740616
7,-0.075297706
8,-4.883051
9,1.5860026
10,-2.4291358
11,-4.5607147
12,1.1145166
13,-4.5438623
14,-4.990884
15,-1.8514769
16,-2.5538876
17,-3.0784922
18,-3.7866273
19,-3.7644782
20,-0.46673644
21,-4.847649
22,-2.1798837
23,-1.3714207
24,-1.2922044
25,-2.5150187
26,-2.174127
27,-2.3775668
28,-2.9188223
29,-1.1272645
30,-3.1337323
31,-1.2656305
32,-3.00674
33,-1.5140071
34,-2.8179407
35,0.024889316
36,-1.3493346
37,-2.802104
38,-2.172765
39,-2.4718554
40,-5.243433
41,0.61909866
42,-4.847819
43,-4.021231
44,-3.5258822
45,-2.3603659
46,-2.4520268
47,-2.7277367
48,-5.1708612
49,-2.640068
50,-2.7951922
51,-4.5648637
52,-3.3387508
53,-3.8203876
54,-3.7896338
55,-2.0916586
56,-2.864706
57,-3.6618805
58,-2.6307683
59,-3.2921154
60,-3.1773477
61,-5.1527386
62,1.2040803
63,-2.3561144
64,-3.1064415
65,-2.8600013
66,-2.9559283
67,-1.7880445
68,-2.6951168
69,-3.5101469
70,-3.0821354
71,1.3037252
72,-4.2943535
73,1.3923385
74,-4.9464846
75,-2.0214913
76,-3.5543113
77,-3.5041995
78,-4.7009287
79,-3.6540337
80,-2.3122177
81,-3.2940063
82,-1.8701812
83,-3.4328218
84,-2.825069
85,-0.96468985
86,0.35053444
87,4.5601115
88,-3.084339
89,1.6583495
90,-4.8871264
91,-3.8738613
92,-3.4201632
93,-3.9202604
94,1.3323584
95,0.22114891
96,3.41327
97,2.2283072
98,1.7552314
99,-1.3937943
100,1.8612735
101,-3.1860588
102,2.136618
103,1.9209521
104,-1.7782369
105,2.3132668
106,1.9590268
107,1.6435916
108,1.7753441
109,1.716279
110,1.74948
111,3.6655335
112,2.3308973
113,2.3012137
114,2.165761
115,2.4680593
116,3.2576988
117,3.5659056
118,1.99613
119,-1.6342895
120,1.1415334
121,-1.3008674
122,-2.3244834
123,1.8606628
124,3.7737885
125,3.1761913
126,2.3251662
127,1.8232652
128,-1.2464702
129,1.6626439
130,-1.8611236
131,4.7061043
132,-2.7587907
133,-1.61878
134,1.122934
135,-1.5219765
136,2.1281261
137,2.8240857
138,4.0863895
139,1.8033106
140,2.0433547
141,2.5358858
142,-4.8251333
143,-1.082584
144,1.337689
145,0.9457339
146,1.4599228
147,2.1620882
148,4.638699
149,4.601577
150,4.097824
151,2.328939
152,1.6026573
153,-0.93567693
154,2.7103825
155,1.5636821
156,2.669127
157,4.1096053
158,2.4965658
159,2.1439598
160,1.2599368
161,2.0911057
162,4.168206
163,1.8772242
164,2.1437914
165,2.2640696
166,2.1326103
167,-1.7828918
168,1.8348508
169,2.5981426
170,1.5113034
171,2.4172258
172,3.0649676
173,2.1291614
174,1.4224305
175,2.4664962
176,2.0249336
177,3.8313007
178,2.7228546
179,1.2726748
180,2.280713
181,2.0579782
182,2.7017794
183,1.601844
184,2.48671
185,2.2989635
186,1.4669507
187,1.1210924
188,1.3372247
189,1.3416135
190,-1.0035743
191,-0.07862444
192,2.776173
193,0.08383027
194,-0.36312625
195,-1.4369352
196,2.6717525
197,-0.09900207
198,-0.7424712
199,-0.25444213
200,-0.76914936
201,-1.6188396
202,-0.0066151144
203,-0.6477553
204,-0.014592554
205,-0.5290936
206,0.37423223
207,-0.5270503
208,-0.6869191
209,2.4318185
210,-0.84203964
211,0.07455617
212,-1.3222178
213,-0.17495775
214,-0.54915166
215,-0.2540431
216,-1.0135334
217,-1.6544864
218,0.04889135
219,0.30847263
220,-0.20519778
221,-0.78184855
222,2.7589698
223,-0.79691774
224,0.8970889
225,-0.72773594
226,0.5113778
227,-1.158328
228,-0.8259313
229,-0.34098887
230,-0.7989166
231,-0.6442856
232,-0.9507307
233,-0.51380223
234,-0.60478675
235,2.9857981
236,-1.2934637
237,-0.92669547
238,-1.5246522
239,-1.3039541
240,-0.81303734
241,-0.4814697
242,-1.0924573
243,-0.63200927
244,0.12682846
245,-0.51121175
246,-0.27678865
247,-1.4439733
248,0.115297
249,2.9605246
250,-0.4707995
251,-0.9299489
252,-0.57798886
253,-0.12673315
254,-0.11011928
255,-0.98485756
256,-0.48255908
257,0.15814741
258,-0.66362774
259,-0.85342395
260,0.0031646192
261,-0.17739308
262,2.61437
263,-1.642914
264,0.11086573
265,-2.0870886
266,-1.4627111
267,0.95646125
268,-0.9330361
269,0.374661
270,-0.086805806
271,0.0726265
272,-0.7167179
273,0.1630393
274,1.3480823
275,2.776173
276,-1.1788465
277,0.13541956
278,-0.46430212
279,0.61475027
280,0.28484207
281,0.18711135
282,0.072786845
283,-0.7302729
284,-1.0549657
285,-0.18840836
286,0.48577145
287,0.6142558
