,0
0,2.706452
1,2.5296843
2,2.6932845
3,4.955635
4,1.2794545
5,-0.273345
6,2.948085
7,3.0654635
8,3.039867
9,0.04526703
10,1.8262798
11,2.5198143
12,3.320551
13,2.8960214
14,3.0445757
15,2.5100543
16,2.355803
17,0.9618333
18,2.172248
19,2.1119616
20,-3.1263735
21,3.118452
22,2.0658808
23,-0.37026224
24,-2.9537435
25,0.6650443
26,2.2615545
27,2.5272238
28,0.9381224
29,3.2429857
30,1.6267474
31,2.2203894
32,1.6894293
33,3.706649
34,1.3213568
35,3.3746724
36,-0.6357521
37,2.1916814
38,0.4768222
39,0.49135596
40,3.1254358
41,2.6869154
42,2.638946
43,2.4737995
44,2.1964028
45,1.7281106
46,1.6453071
47,1.3558637
48,3.195423
49,0.07770558
50,1.6748686
51,2.5814729
52,1.8595264
53,1.6251212
54,2.466625
55,-0.29223615
56,0.4439215
57,1.953014
58,1.4601842
59,1.6483631
60,1.4895506
61,2.8559384
62,-0.46871704
63,2.316831
64,1.593487
65,1.3693281
66,1.7434676
67,1.6738601
68,1.3172903
69,2.207121
70,1.3159897
71,2.5699625
72,2.4353094
73,2.8983781
74,3.089649
75,-0.19910559
76,1.7187772
77,0.03727767
78,2.7466977
79,2.2831657
80,2.8234074
81,1.9640932
82,-0.1847612
83,1.9176966
84,1.8857644
85,3.0516448
86,2.979051
87,-5.199233
88,1.2824079
89,0.92923236
90,2.6566615
91,2.3717904
92,1.8711102
93,1.7561051
94,2.4420035
95,3.4184036
96,2.1092954
97,0.13575959
98,-0.17208016
99,-0.25535777
100,2.2205987
101,1.8054227
102,2.276105
103,2.6716712
104,0.055499315
105,1.3859812
106,-0.056580834
107,2.5511994
108,-0.22690853
109,-0.18104884
110,2.0407612
111,0.5588029
112,0.3976048
113,1.19941
114,2.8252995
115,2.0242505
116,0.39042217
117,0.39086384
118,2.1402488
119,-0.48935798
120,-0.6859575
121,-0.124517396
122,-0.24475868
123,0.11875589
124,0.21154559
125,0.28925008
126,1.7579023
127,2.1915789
128,2.0561152
129,2.5384202
130,1.9769914
131,-0.19411999
132,0.49710727
133,-0.16694504
134,-0.63017476
135,-0.07875228
136,0.2314575
137,0.14152464
138,0.099472225
139,2.1015735
140,-0.2045255
141,2.1322744
142,2.6614962
143,-3.0780082
144,-0.6129572
145,-0.8525239
146,-0.46150172
147,0.07764273
148,-0.023687478
149,-0.07498218
150,0.19555598
151,0.5230298
152,0.23222034
153,2.185398
154,2.0545597
155,2.46098
156,2.0712304
157,0.29754484
158,0.4040421
159,0.84563494
160,-0.4309672
161,0.34920537
162,0.13086593
163,1.6596658
164,0.5698345
165,0.4464209
166,1.9507682
167,2.6794634
168,2.2284544
169,1.7864723
170,-0.1823377
171,0.6622316
172,0.9952002
173,0.02044855
174,-0.006461248
175,0.8657647
176,0.8140558
177,0.47480693
178,0.7327161
179,3.0112872
180,2.1004515
181,2.316212
182,1.5722466
183,-0.48921445
184,1.1501172
185,0.44301736
186,1.3508646
187,-0.21266976
188,-0.22416505
189,-0.39800063
190,-0.40162098
191,-1.1997056
192,-4.3034077
193,-2.3134527
194,-2.3595238
195,2.4068537
196,-4.300308
197,-2.2363162
198,-2.0308604
199,-2.515667
200,-1.1354606
201,-0.76660466
202,-1.6703129
203,-2.0490055
204,-2.5827115
205,-1.8002324
206,-2.2422867
207,-2.13686
208,-2.3418703
209,-4.1596193
210,-1.6538653
211,-2.5259812
212,-1.0999501
213,-2.107093
214,-1.9323685
215,-2.411346
216,-1.4114391
217,-0.5213245
218,-2.0927126
219,-2.2742653
220,-2.0296595
221,3.6312037
222,-4.330798
223,4.001912
224,-2.128934
225,-2.1661284
226,-2.1679592
227,-1.2287247
228,-1.6577287
229,-1.5586113
230,-1.9191663
231,-1.5375981
232,-1.5407672
233,-1.797184
234,-2.3582559
235,-4.2681913
236,-1.1455796
237,-1.3830893
238,-1.3946532
239,-0.8122215
240,-2.0841405
241,-1.9761118
242,-0.9707464
243,-2.2156193
244,-2.3516304
245,-2.1309786
246,-2.3011277
247,-1.1684351
248,-2.3039293
249,-4.4352074
250,-1.948638
251,-2.0849273
252,-1.6826825
253,-2.2307596
254,-2.133649
255,-0.90721023
256,-1.8341007
257,-2.4500966
258,-1.3766534
259,-1.6494825
260,-2.164166
261,-1.9852829
262,-4.236193
263,-1.5306165
264,-2.5393422
265,-0.57889074
266,-1.5291231
267,-1.747793
268,-1.2342852
269,3.6144733
270,-1.9906464
271,-2.3848474
272,-2.3843663
273,-2.312586
274,-2.697025
275,-4.3034077
276,-0.321372
277,-2.351095
278,-1.8478227
279,-1.936717
280,-2.577517
281,-2.5771885
282,-1.616976
283,-1.7443383
284,-2.1283183
285,-2.0377965
286,-2.7032773
287,-2.8697019
