,0
0,-2.8549635
1,-2.618606
2,-2.2009873
3,-2.811211
4,-2.014697
5,-2.2365258
6,-2.6295636
7,-2.5902739
8,-2.6366653
9,-1.1556051
10,-2.1288414
11,-2.6256318
12,-2.9308372
13,-2.7562575
14,-2.4274166
15,-1.61977
16,-2.0554585
17,-2.0012982
18,-2.2868214
19,-2.1998339
20,-2.807488
21,-2.6897967
22,-2.025704
23,-1.5400596
24,-2.4073668
25,-1.9500417
26,-2.2715263
27,-2.7996402
28,-2.2679377
29,-1.6376693
30,-2.2576904
31,-2.0022044
32,-2.3004153
33,-2.7220502
34,-2.1367373
35,-2.724539
36,-1.0967515
37,-2.4586682
38,-2.1744561
39,-2.5200777
40,-2.8133948
41,-1.8097211
42,-2.3088055
43,-2.805713
44,-2.500445
45,-2.069716
46,-2.483153
47,-2.2725394
48,-2.8752522
49,-1.8314371
50,-1.7457808
51,-2.8135
52,-2.6577396
53,-2.4705367
54,-2.7388363
55,-1.3461506
56,-2.493307
57,-2.6653118
58,-2.280762
59,-2.1176863
60,-2.5558608
61,-2.8870862
62,-0.6219913
63,-2.4689732
64,-2.2276943
65,-2.2618122
66,-1.9714365
67,-2.190442
68,-2.4534702
69,-1.5908726
70,-1.9639044
71,-0.7757932
72,-1.9888386
73,-0.94623685
74,-2.8238118
75,-1.1423404
76,-1.7306722
77,-2.095799
78,-1.7936358
79,-1.5214477
80,-2.5370982
81,-2.2098262
82,-2.1979685
83,-2.4327114
84,-1.8024764
85,-2.8231754
86,-2.28164
87,3.4484863
88,-1.8875446
89,-0.17920515
90,-1.6664984
91,-2.206407
92,-2.2857304
93,-1.969832
94,-1.5504777
95,-1.6606933
96,-0.37250897
97,0.15721618
98,0.32420444
99,0.6804842
100,-0.23789501
101,-1.1365708
102,-0.66726565
103,-0.27177194
104,0.16979964
105,-0.3112256
106,0.28481376
107,-0.14393401
108,-0.024813093
109,0.19358978
110,-0.10023338
111,-0.5920608
112,0.047261495
113,-0.62750274
114,-0.26770318
115,-0.5087131
116,-0.053919986
117,-0.83601314
118,-0.50276077
119,-0.386325
120,0.6785663
121,-0.6412928
122,-1.3504455
123,0.1451836
124,-0.55242234
125,-0.552692
126,-0.3619465
127,-0.21361871
128,-0.90688854
129,-0.091746874
130,-0.9228195
131,0.35065052
132,-0.72653854
133,0.38158986
134,0.21582666
135,0.24772397
136,0.041680284
137,-0.26669037
138,-0.23627128
139,-0.3162718
140,0.049476907
141,-0.22814251
142,-1.4286094
143,1.5178925
144,0.17146154
145,1.418617
146,0.3881061
147,0.21594158
148,0.018006116
149,-0.303503
150,-0.63698703
151,-0.01747008
152,0.074635155
153,-1.0992279
154,-0.5769617
155,-0.5393388
156,-1.2304468
157,0.14378718
158,-0.12606648
159,-0.42380247
160,0.3928369
161,-0.082045905
162,0.083504796
163,-0.7566071
164,-0.2750545
165,-0.23736253
166,-0.61675787
167,-1.0934998
168,-0.42867118
169,-0.5170989
170,0.20301889
171,-0.18636554
172,-0.32529652
173,0.24962536
174,0.43231273
175,-0.4789497
176,-0.028751284
177,-0.94785535
178,-0.60305685
179,0.38062873
180,-0.29058692
181,-1.0818665
182,-0.23423138
183,0.36532956
184,0.07617837
185,0.1511339
186,-0.27441418
187,0.40185377
188,0.43236375
189,0.42781603
190,0.49800903
191,1.119988
192,3.5640802
193,1.8195753
194,2.6165867
195,1.8539426
196,3.5625362
197,1.9848726
198,2.2204585
199,2.1509075
200,2.142785
201,2.227768
202,1.9130099
203,1.9886382
204,2.6832669
205,2.8432453
206,1.5864444
207,2.1556728
208,2.6137466
209,3.5683975
210,2.6175725
211,1.5301144
212,2.180523
213,2.4063413
214,1.9181004
215,1.772877
216,1.9537921
217,3.2175155
218,1.774775
219,2.0760012
220,1.7300136
221,2.873796
222,3.5654416
223,2.0315135
224,1.5533521
225,1.694036
226,1.8251901
227,2.8309798
228,2.588088
229,1.6335297
230,2.545649
231,2.0479083
232,2.133294
233,2.4707947
234,1.7380114
235,3.5601978
236,2.5049815
237,-2.7760541
238,2.850206
239,2.5759706
240,1.9967898
241,2.2595344
242,2.122827
243,2.3138912
244,2.2740998
245,1.7626086
246,1.9323335
247,2.5064087
248,2.2297292
249,3.5656161
250,2.511275
251,2.606949
252,2.3768501
253,2.0114179
254,1.8565028
255,2.022902
256,1.837217
257,1.9745024
258,2.069137
259,2.401886
260,1.7907307
261,1.9198179
262,3.5614648
263,-1.751437
264,1.6273777
265,2.7733831
266,2.4781864
267,1.2548405
268,2.15308
269,-3.1499135
270,1.881558
271,2.161638
272,2.0908272
273,2.3274517
274,1.3237851
275,3.5640802
276,-2.1877003
277,2.1761875
278,2.1795835
279,1.7237196
280,1.9927979
281,2.1977262
282,1.9494785
283,1.585299
284,1.9764485
285,2.1819272
286,2.1314049
287,2.4522424
