,0
0,2.6002636
1,2.5022335
2,2.110319
3,2.496997
4,1.8857846
5,2.0054622
6,2.5294075
7,2.4536698
8,2.467592
9,1.0851481
10,2.0840693
11,2.5103068
12,2.9823282
13,2.5986137
14,2.2850435
15,1.4075716
16,1.9958763
17,1.7860558
18,2.180422
19,2.1329439
20,1.5253321
21,2.5784144
22,1.846369
23,1.3920326
24,2.278922
25,1.8944204
26,2.1990283
27,2.6445866
28,2.1375375
29,1.5295068
30,2.1949196
31,1.8265711
32,2.2258766
33,2.4719982
34,2.0471444
35,2.6461968
36,0.92127186
37,2.2850404
38,2.0469673
39,2.4526598
40,2.8659682
41,1.5520246
42,2.1242723
43,2.619658
44,2.3669357
45,1.8726847
46,2.3229775
47,2.119368
48,2.7000177
49,1.7521166
50,1.5865264
51,2.6422133
52,2.5635815
53,2.3692307
54,2.6333146
55,1.2042986
56,2.2227197
57,2.6017222
58,2.0877047
59,1.9444904
60,2.3666468
61,2.6063066
62,0.308715
63,2.3590834
64,2.1549273
65,2.1365755
66,1.9983859
67,1.9983898
68,2.3812976
69,1.4257828
70,1.7701138
71,0.66416246
72,1.830615
73,0.74087995
74,2.7395902
75,1.0352532
76,1.6539184
77,1.980719
78,1.5456485
79,1.4165249
80,2.3831768
81,2.189694
82,2.096869
83,2.3612623
84,1.6926539
85,2.7211523
86,2.0866172
87,-3.5091314
88,1.6932521
89,-0.074124426
90,1.6449062
91,2.0466156
92,2.1152163
93,1.7551146
94,1.3551096
95,1.4432433
96,0.16960648
97,-0.25407994
98,-0.38306624
99,-0.8399306
100,0.050775163
101,1.0279655
102,0.4677171
103,-0.06796593
104,-0.29176927
105,0.1735261
106,-0.47730505
107,0.0285976
108,-0.012165941
109,-0.27957967
110,-0.07273783
111,0.40869194
112,-0.33422047
113,0.39881158
114,0.056213
115,0.3691635
116,-0.16034846
117,0.78338206
118,0.3249441
119,0.1898015
120,-0.7328576
121,0.43045047
122,1.0248175
123,-0.2945926
124,0.2790182
125,0.29720077
126,0.15934789
127,0.0084953755
128,0.84874856
129,-0.20203435
130,0.8224055
131,-0.3499596
132,0.45348525
133,-0.42755893
134,-0.3613382
135,-0.34241793
136,-0.19046465
137,-0.025537446
138,0.15302996
139,0.17806481
140,-0.33958882
141,-0.51195997
142,1.3496388
143,-1.6442587
144,-0.4210538
145,0.45758504
146,-0.46207368
147,-0.21373
148,-0.28308553
149,0.07376233
150,0.6380311
151,0.0064375326
152,-0.28488052
153,0.9141635
154,0.47333115
155,0.34335613
156,1.070412
157,-0.24433479
158,-0.093349166
159,0.28101295
160,-0.60462296
161,-0.16930953
162,-0.2103208
163,0.590656
164,0.078257695
165,0.011633202
166,0.4201768
167,-1.898916
168,0.30322725
169,0.34436008
170,-0.37525332
171,-0.008612961
172,0.0749786
173,-0.4136738
174,-0.4491321
175,0.33532196
176,-0.20685981
177,0.7533723
178,0.3405499
179,-0.75750947
180,0.098071486
181,0.8814723
182,0.05426544
183,-0.36150473
184,-0.23841393
185,-0.179749
186,0.14880589
187,-0.38227025
188,-0.5733539
189,-0.456816
190,-0.68687147
191,-1.211797
192,-3.569742
193,-1.9491478
194,-2.7125998
195,0.7661747
196,-3.5714095
197,-2.142107
198,-2.2550864
199,-2.2282805
200,-2.297042
201,-2.2279787
202,-1.7976234
203,-2.0444121
204,-2.6852326
205,-2.8898633
206,-1.7507784
207,-2.246171
208,-2.67362
209,-3.5862675
210,-2.617845
211,-1.5570475
212,-2.3229313
213,-2.4997382
214,-2.1008842
215,-1.9008487
216,-2.1787148
217,2.3825316
218,-1.8546154
219,-2.1900575
220,-1.9048963
221,-2.9339373
222,-3.572922
223,-2.2410808
224,-1.7073259
225,-1.8414531
226,-1.897367
227,-2.956785
228,-2.621867
229,-1.6999907
230,-2.6314707
231,-2.1941807
232,-2.3417501
233,-2.550446
234,-1.905025
235,-3.564591
236,-2.5215034
237,2.4599051
238,-2.9128108
239,-2.6211905
240,-2.0716796
241,-2.3547993
242,-2.2221935
243,-2.3901386
244,-2.34796
245,-1.8225027
246,-1.983306
247,-2.533317
248,-2.4110081
249,-3.573153
250,-2.5982187
251,-2.6709528
252,-2.3971715
253,-2.1692238
254,-2.0119557
255,-1.9667097
256,-1.849663
257,-2.030795
258,-2.207374
259,-2.536981
260,-1.8988805
261,-2.034875
262,-3.571852
263,1.5944216
264,-1.706048
265,-2.7960696
266,-2.6267338
267,-1.4971553
268,-2.2436934
269,3.0924459
270,-1.9667192
271,-2.3713763
272,-2.245634
273,-2.406476
274,-1.5363926
275,-3.569742
276,1.9837208
277,-2.2977662
278,-2.340131
279,-2.0981202
280,-1.9899001
281,-2.314508
282,-2.0164795
283,-1.7358676
284,-2.0785744
285,-2.415798
286,-2.2690377
287,-2.531887
