,0
0,-2.7660277
1,-2.560799
2,-2.1585026
3,-2.679491
4,-2.0621994
5,-1.9720142
6,-2.579307
7,-2.2610712
8,-2.4848135
9,-1.0254725
10,-2.1134667
11,-2.5338423
12,-2.8729863
13,-2.5516505
14,-2.4874146
15,-1.5881891
16,-2.0683887
17,-1.8915355
18,-2.3085248
19,-2.2050428
20,-1.6517944
21,-2.6348886
22,-1.9286172
23,-1.6494825
24,-2.3703356
25,-1.9321711
26,-2.2655046
27,-2.7851248
28,-2.321846
29,-1.5107846
30,-2.236771
31,-1.8852592
32,-2.1853635
33,-2.5820084
34,-2.1594315
35,-2.4057322
36,-0.8319769
37,-2.4889195
38,-2.094503
39,-2.55402
40,-2.8849063
41,-1.5608001
42,-2.1093593
43,-2.788223
44,-2.461822
45,-1.9457375
46,-2.4912663
47,-2.2630672
48,-2.723315
49,-1.7778864
50,-1.7073276
51,-2.6347804
52,-2.619185
53,-2.5380976
54,-2.6513267
55,2.2628174
56,-2.4445362
57,-2.687552
58,-2.2803936
59,-2.0816483
60,-2.4428375
61,-2.4054537
62,-0.5871404
63,-2.4507809
64,-2.2448635
65,-2.1942754
66,-2.0310478
67,-2.0336175
68,-2.4784226
69,-1.3663629
70,-1.9321816
71,-0.71187496
72,-1.8655603
73,-0.7540443
74,-2.677164
75,-1.1934376
76,-1.6574516
77,-2.0271614
78,-1.8355734
79,-1.3587754
80,-2.5098853
81,-2.3315156
82,-2.0691094
83,-2.5251548
84,-1.7446741
85,-2.7625303
86,-2.2242494
87,2.8690004
88,-1.7576895
89,0.0018975511
90,-1.5664871
91,-2.1310751
92,-2.2795663
93,-1.9235957
94,-1.4612749
95,-1.613954
96,-0.26586235
97,0.2434661
98,0.24103689
99,0.8155159
100,-0.082194336
101,-1.0630102
102,-0.53267324
103,-0.06332115
104,0.35209668
105,-0.22097093
106,0.30115867
107,-0.104833126
108,-0.17419596
109,0.3156727
110,0.02696006
111,-0.4202658
112,0.22745468
113,-0.42826623
114,-0.13875756
115,-0.31887797
116,0.09943207
117,-0.77276486
118,-0.3177938
119,-0.32384765
120,0.6439506
121,-0.5309939
122,-0.80569476
123,0.2113023
124,-0.3143547
125,-0.3469975
126,-0.4505084
127,-0.15641287
128,-0.88380146
129,0.04327233
130,-0.87978435
131,0.25082713
132,-0.49094075
133,0.37318695
134,0.13808677
135,0.41741893
136,0.12211539
137,0.032836176
138,-0.15895663
139,-0.12860486
140,0.2160405
141,-0.22129747
142,-1.3201106
143,1.7301464
144,0.2823304
145,-0.61825794
146,0.4639308
147,0.2441082
148,0.18654463
149,-0.063313544
150,-0.64047337
151,-0.24364454
152,0.24004321
153,-0.92407656
154,-0.54001844
155,-0.4196322
156,-0.9572953
157,0.2716405
158,-0.14734171
159,-0.3393901
160,0.46918693
161,-0.11303604
162,0.19170102
163,-0.5868825
164,-0.21217352
165,-0.16407609
166,-0.38872737
167,-1.0478971
168,-0.31870455
169,-0.19516194
170,0.21434817
171,-0.19719587
172,-0.18373632
173,0.40178722
174,0.38182807
175,-0.29269886
176,0.10987006
177,-0.73274016
178,-0.4636323
179,0.4490004
180,-0.042271264
181,-0.9410014
182,-0.22495359
183,0.24404389
184,0.1841811
185,0.07347133
186,-0.1882756
187,0.26110485
188,0.27754572
189,0.4805869
190,0.5652691
191,1.1877077
192,3.4839792
193,1.8571001
194,2.6463218
195,1.9821064
196,3.4651024
197,2.1620915
198,2.130765
199,2.168407
200,2.1678147
201,2.1655164
202,1.801676
203,2.0404887
204,2.6981683
205,2.898415
206,1.6520116
207,2.2084675
208,2.6033854
209,3.4979167
210,2.533254
211,1.5706381
212,2.2006893
213,2.456822
214,2.0322788
215,1.8113482
216,2.1866877
217,-2.6572714
218,1.8204831
219,2.159027
220,1.6931951
221,2.877109
222,3.4858673
223,2.1609578
224,1.6318002
225,1.6539655
226,1.8625526
227,2.8607693
228,2.5231705
229,1.6418705
230,2.55552
231,2.1143184
232,2.175144
233,2.450207
234,1.7991605
235,3.4587445
236,2.4832566
237,2.896163
238,2.8205705
239,2.499223
240,2.0406854
241,2.2012944
242,2.0841432
243,2.3485978
244,2.185441
245,1.7507477
246,1.917203
247,2.5039153
248,2.2601728
249,3.4961722
250,2.5347974
251,2.5877695
252,2.4087005
253,2.0990384
254,1.8629037
255,1.8343592
256,1.8764479
257,2.0481849
258,2.0508337
259,-1.7608262
260,1.8278582
261,1.8961797
262,3.4571257
263,-1.6669269
264,1.6946297
265,2.6314719
266,2.5292435
267,1.3712072
268,2.1232502
269,-2.9453456
270,2.0095518
271,2.279554
272,2.1398058
273,2.439314
274,1.5055345
275,3.4839792
276,-2.1022282
277,2.194282
278,2.1916769
279,1.8825486
280,2.0079288
281,2.1620517
282,2.0979204
283,1.6722233
284,1.9805559
285,2.154941
286,2.292086
287,2.3664942
