,0
0,-2.884903
1,-2.8837118
2,-2.3332076
3,-2.8450334
4,-2.232652
5,-2.2863078
6,-2.7521145
7,-2.4655342
8,-2.6100984
9,-1.4241047
10,-2.2615337
11,-2.771025
12,-3.1490452
13,-2.8722908
14,-2.663498
15,-1.8122017
16,-2.1874874
17,-2.113617
18,-2.4750159
19,-2.294776
20,-1.8811817
21,-2.7167625
22,-2.1129973
23,-1.7192596
24,-2.5458152
25,-2.0962892
26,-2.4729466
27,-3.037085
28,-2.4983845
29,-1.8401152
30,-2.4363356
31,-2.1032596
32,-2.4531822
33,-3.0050669
34,-2.2656457
35,-2.7478943
36,-1.2651006
37,-2.645336
38,-2.2849576
39,-2.7652345
40,-2.8643107
41,-1.8030148
42,-2.406355
43,-2.9052074
44,-2.6307564
45,-2.138356
46,-2.658402
47,-2.5088823
48,-2.8747125
49,-2.0271206
50,-2.1220455
51,-2.8957503
52,-2.806592
53,-2.7420888
54,-2.8987796
55,2.0771785
56,-2.6303756
57,-2.877118
58,-2.4686084
59,-2.2557158
60,-2.6234467
61,-2.5891442
62,-0.60504025
63,-2.6097388
64,-2.4234753
65,-2.4092135
66,-2.30112
67,-2.3060958
68,-2.6234596
69,-1.7644506
70,-2.1294541
71,-0.8628963
72,-2.139208
73,-0.92762554
74,-2.9787488
75,-1.3259258
76,-1.8407036
77,-2.205081
78,-1.8985922
79,-1.5900881
80,-2.5899322
81,-2.4538248
82,-2.3206775
83,-2.7416172
84,-1.9985723
85,-2.9357104
86,-2.4413185
87,3.0326962
88,-1.985923
89,-0.2767647
90,-1.8645446
91,-2.2681093
92,-2.4400473
93,-2.08539
94,-1.730689
95,-1.6990422
96,-0.3643368
97,0.19307908
98,0.03250631
99,0.7861017
100,-0.17468111
101,-1.2789586
102,-0.7910043
103,-0.3527304
104,0.15455005
105,-0.31987485
106,0.19768493
107,-0.23787922
108,-0.21917213
109,0.16782159
110,-0.2739964
111,-0.56622845
112,0.053795688
113,-0.6937852
114,-0.25223857
115,-0.5566864
116,-0.058843732
117,-0.98277354
118,-0.558515
119,-0.643388
120,0.55152833
121,-0.6592523
122,-1.4282722
123,0.2394637
124,-0.4027599
125,-0.61711776
126,-0.5841521
127,-0.32345313
128,-1.1544056
129,-0.063672975
130,-1.0554078
131,0.18251061
132,-0.87010705
133,0.29692182
134,0.19406061
135,0.030940026
136,0.119577676
137,-0.2041528
138,-0.4003502
139,-0.4078928
140,-0.08594531
141,-0.50062114
142,-1.4946313
143,1.5188117
144,0.019428197
145,-0.895789
146,0.24572523
147,0.1983073
148,0.023375794
149,-0.218035
150,-0.69042623
151,-0.16129881
152,0.0468902
153,-1.1559453
154,-0.5774591
155,-0.6413755
156,-1.2761259
157,0.10819007
158,-0.18573812
159,-0.59223706
160,0.29747865
161,-0.07215892
162,0.036501493
163,-0.75218
164,-0.3331777
165,-0.2778504
166,-0.54579633
167,-1.1925569
168,-0.5973724
169,-0.4754094
170,0.27790153
171,-0.2684495
172,-0.23881087
173,0.18241271
174,0.34698325
175,-0.51693255
176,0.01340307
177,-0.91423976
178,-0.43980843
179,0.0089121945
180,-0.33021006
181,-1.1372449
182,-0.5117426
183,0.23345551
184,0.06928256
185,-0.060798965
186,-0.40093976
187,0.28662947
188,0.3178172
189,0.34317973
190,0.48252183
191,1.1325874
192,3.5590808
193,1.6763135
194,2.41142
195,1.7724044
196,3.5376391
197,1.9118848
198,2.0890262
199,2.0783014
200,1.9727683
201,1.9806396
202,1.6858246
203,1.8524706
204,2.5789678
205,-3.3419409
206,1.5397667
207,2.0352824
208,2.523379
209,3.5376806
210,2.426202
211,1.3650438
212,2.0481358
213,2.3094246
214,1.8693378
215,1.6561325
216,1.8395075
217,3.108373
218,1.5960419
219,1.8468661
220,1.6342775
221,2.746601
222,3.5672174
223,2.004062
224,1.4385611
225,1.4996376
226,1.7182579
227,2.6011903
228,2.309383
229,1.5067382
230,2.3522267
231,1.9365615
232,2.0263226
233,2.2371364
234,1.6454546
235,3.505894
236,2.3860672
237,-3.0755978
238,2.7298412
239,2.3947835
240,1.7802204
241,2.0633345
242,1.9650805
243,-2.7513037
244,2.0486903
245,1.5821859
246,1.6396036
247,2.3225107
248,2.1187847
249,3.590615
250,2.4450572
251,2.4571717
252,2.2501917
253,1.8612492
254,1.7104824
255,1.7881081
256,1.7121592
257,1.8421625
258,1.7904794
259,2.2726629
260,1.5865402
261,1.7952652
262,3.549707
263,-1.8473741
264,1.4850035
265,2.4966707
266,2.3153524
267,1.110312
268,1.9524745
269,-3.1831539
270,1.6750171
271,2.049492
272,1.9189199
273,2.2882755
274,1.3219957
275,3.5590808
276,-2.3945944
277,2.0903866
278,2.0087447
279,1.7196666
280,1.746696
281,1.9296757
282,1.7721002
283,1.3616102
284,1.6720376
285,1.99193
286,2.1026375
287,2.1538973
