,0
0,-2.654633
1,-2.498729
2,-1.9513912
3,-2.9592547
4,-1.9578316
5,-2.1103232
6,-2.5172253
7,-1.8878367
8,-2.3605375
9,-1.0689323
10,-2.064695
11,-2.5306745
12,-3.2085228
13,-2.628539
14,-2.2111716
15,-1.3200212
16,-1.8946191
17,-1.8415112
18,-2.1318574
19,-2.0560386
20,-1.4954689
21,-2.7855809
22,-1.7977082
23,-1.3349833
24,-2.2032137
25,-1.8431237
26,-2.2651887
27,-2.693401
28,-2.2343552
29,-1.3666604
30,-2.033637
31,-1.8331155
32,-2.1269047
33,-2.75907
34,-2.0544271
35,-2.865039
36,-0.8351311
37,-2.3678665
38,-1.9251283
39,-2.5844765
40,-2.7441301
41,-1.5391519
42,-2.147739
43,-2.7736573
44,-2.3022385
45,-1.9065408
46,-2.3887665
47,-2.068643
48,-2.6116507
49,-1.8014596
50,-1.5359483
51,-2.6366484
52,-2.4181356
53,-2.3538568
54,-2.7081747
55,2.6211753
56,-2.3788261
57,-2.4967575
58,-2.0774708
59,-1.9779049
60,-2.3626337
61,-2.1958175
62,-0.35422367
63,-2.4345913
64,-2.125692
65,-2.1407528
66,-2.0319226
67,-1.94294
68,-2.4623475
69,-1.4624908
70,-1.7644215
71,-0.4706092
72,-1.6843252
73,-0.61041534
74,-2.6398299
75,-0.90052456
76,-1.3509719
77,-2.0348823
78,-1.4537191
79,-1.1876161
80,-2.4481015
81,-2.0958047
82,-1.9339314
83,-2.4193351
84,-1.5726972
85,-2.6437445
86,-2.123056
87,3.2635698
88,-1.6771035
89,0.021683216
90,-1.4317299
91,-1.8723937
92,-2.0757225
93,-1.7027793
94,-1.3125719
95,-1.3256617
96,-0.04763893
97,0.57286984
98,0.5997394
99,1.0340792
100,0.11837073
101,-0.9906911
102,-0.4751406
103,-0.035599314
104,0.6308628
105,0.008135717
106,0.6657093
107,0.1584233
108,0.26185682
109,0.5287365
110,0.19786428
111,-0.34856784
112,0.50280756
113,-0.3442749
114,0.10691045
115,-0.1460394
116,0.34926778
117,-0.745456
118,-0.11193988
119,-0.073671654
120,0.8320379
121,-0.40893567
122,-1.0374715
123,0.41996253
124,-0.18261881
125,-0.28177133
126,-0.3742137
127,-0.04883284
128,-0.7100376
129,0.22210893
130,-0.780205
131,0.5020944
132,-0.45924634
133,0.8015034
134,0.38407028
135,0.5378769
136,0.46617705
137,0.23630348
138,0.025481425
139,-0.10048922
140,0.30737394
141,-0.116844356
142,-1.2201262
143,1.7399576
144,0.44857103
145,-0.50666934
146,0.6984043
147,0.44578594
148,0.43163955
149,0.106226824
150,-0.43377268
151,0.29519194
152,0.38277256
153,-0.82404387
154,-0.3299768
155,-0.33372042
156,-1.1021411
157,0.38474596
158,0.2039644
159,-0.15704605
160,0.7255345
161,0.15164398
162,0.4517297
163,-0.47101128
164,0.030078322
165,-0.05088669
166,-0.22591828
167,-0.9100524
168,-0.21113762
169,-0.047834143
170,0.37388128
171,0.071631454
172,-0.07814643
173,0.7162349
174,0.6024009
175,-0.18546274
176,0.26999462
177,-0.5040505
178,-0.18054716
179,0.43049878
180,0.019293554
181,-0.8068765
182,-0.18539852
183,0.6996698
184,0.35097545
185,0.16430792
186,-0.019377291
187,0.60970616
188,0.7156088
189,0.5478157
190,0.6812676
191,1.4884378
192,3.9266608
193,2.058096
194,2.7685928
195,-0.8106642
196,3.9131346
197,2.25562
198,2.3410707
199,2.4044528
200,2.3226414
201,2.4197025
202,2.0053055
203,2.2325003
204,2.901832
205,-3.3431907
206,1.893261
207,2.3711863
208,2.7831068
209,3.933333
210,2.7506418
211,1.8311996
212,2.3778656
213,2.7240615
214,2.2114305
215,2.0152051
216,2.3461413
217,-2.5366273
218,1.9068103
219,2.2433228
220,1.941102
221,-3.1061988
222,3.9279547
223,2.2091222
224,1.7587684
225,1.834751
226,2.0187216
227,-3.212402
228,2.8298798
229,1.7811327
230,2.668964
231,2.2301388
232,2.3259466
233,2.6948586
234,1.9754155
235,3.8918881
236,2.7016087
237,-3.2859356
238,3.1029441
239,2.7846656
240,2.2768207
241,2.3985457
242,2.209651
243,-3.2436357
244,2.4138274
245,1.9172015
246,1.9637859
247,2.6393123
248,2.3137283
249,3.9218826
250,2.7292745
251,2.736429
252,2.4476738
253,2.1583796
254,2.0651507
255,2.1581292
256,1.9447176
257,2.1711693
258,2.2122464
259,2.656699
260,1.9577637
261,2.1472769
262,3.9158285
263,-3.538195
264,1.8447952
265,2.834324
266,2.8071918
267,1.6206505
268,2.2158613
269,-3.0644813
270,2.125193
271,2.5601444
272,2.3000207
273,2.7104342
274,1.7639158
275,3.9266608
276,-1.9923053
277,2.38129
278,2.4052596
279,1.9223144
280,2.1886015
281,2.333705
282,2.2292035
283,1.8457859
284,2.1495495
285,2.2329917
286,2.2999058
287,2.3647892
