,0
0,-2.6535711
1,-2.808957
2,-2.4130254
3,-2.7664309
4,-1.9765024
5,-2.0687144
6,-2.8428507
7,-3.4478323
8,-3.1510072
9,-0.9314766
10,-2.1839561
11,-2.7077553
12,-3.7831993
13,-2.7869911
14,-3.3012342
15,-1.6154704
16,-1.8913279
17,-1.8680861
18,-2.1000829
19,-2.2331939
20,-1.7245308
21,-3.2699294
22,-2.0567005
23,-1.4736509
24,-2.6833885
25,-1.9585547
26,-2.279989
27,-2.6491232
28,-2.1681476
29,-1.3308775
30,-2.2334764
31,-1.9268576
32,-2.208327
33,-3.2979822
34,-2.035818
35,-3.2490735
36,-0.96246874
37,-2.4238
38,-2.0407982
39,-2.5595448
40,-3.3641083
41,-1.4721588
42,-2.5889332
43,-2.8906107
44,-2.5152154
45,-1.9307516
46,-2.5787566
47,-2.0951476
48,-3.0375314
49,-1.8229632
50,-1.8535935
51,-2.731391
52,-2.7396884
53,-2.5608401
54,-2.7954047
55,-1.1255549
56,-2.581919
57,-2.6425414
58,-2.208086
59,-1.9399424
60,-2.5677185
61,-3.1775458
62,-0.28799617
63,-2.3338542
64,-2.1015716
65,-2.0548592
66,-2.0676522
67,-2.086168
68,-2.5161471
69,-1.4337485
70,-1.7419939
71,1.4462552
72,-1.9631592
73,-0.5436159
74,-2.9868178
75,-0.9622997
76,-1.4818249
77,-2.0065691
78,-1.4813712
79,-1.4621754
80,-2.5059242
81,-2.0687568
82,-2.247712
83,-2.3589408
84,-1.536211
85,-2.9186337
86,-3.4990954
87,4.001561
88,-1.8498083
89,0.007999301
90,-1.7282437
91,-1.9302785
92,-2.1364224
93,-1.7559673
94,-1.4776921
95,-1.4355235
96,-0.30376458
97,0.36154932
98,0.062074378
99,0.65862656
100,0.020856697
101,-1.2330179
102,-0.63298535
103,-0.10330065
104,0.23101504
105,0.008789696
106,0.3608355
107,0.7865473
108,0.24784794
109,0.61357224
110,0.17297053
111,-0.2638076
112,0.17938718
113,-0.35791683
114,0.24984404
115,-0.35983515
116,0.11150697
117,-0.70386446
118,-0.04120078
119,-0.21557528
120,0.79525304
121,-0.5990683
122,-0.9704735
123,0.35441005
124,-0.27992484
125,-0.46797204
126,0.54185534
127,-0.18635204
128,-0.81999636
129,0.8239548
130,-0.87421954
131,0.3689235
132,-0.56240606
133,0.34045303
134,0.8257314
135,0.4161988
136,0.19079463
137,-0.094428755
138,-0.25905234
139,-0.18004562
140,0.32246405
141,-0.16820471
142,-1.4268899
143,-0.8395935
144,0.7108146
145,-0.4607227
146,0.58326924
147,0.2935089
148,0.2467756
149,-0.108466215
150,-0.51011354
151,0.085689396
152,0.24083512
153,-1.0429907
154,-0.3342376
155,1.3549017
156,-1.0172662
157,0.16275892
158,-0.0023173243
159,-0.15583798
160,0.4817797
161,0.23542653
162,0.24280342
163,-0.4735157
164,-0.0035858452
165,0.08376095
166,-0.40274653
167,-1.0035274
168,-0.06913307
169,-0.11220001
170,0.34972626
171,-0.044467255
172,0.012077197
173,0.34084144
174,0.5936104
175,-0.23155782
176,0.15522388
177,-0.7054584
178,-0.29992956
179,0.68297267
180,-0.02517759
181,-0.81674683
182,-0.35038483
183,0.43706268
184,0.30764514
185,0.31266385
186,-0.14087005
187,0.36076492
188,0.67721856
189,0.60267395
190,0.44569054
191,1.2780399
192,4.0820265
193,1.6812592
194,-3.3876853
195,-0.8859026
196,4.0738735
197,2.2683969
198,2.1556962
199,2.2383523
200,2.1439633
201,-1.0841169
202,1.7674136
203,1.9704986
204,2.7175508
205,-3.4740968
206,1.7709782
207,2.2008057
208,-3.576045
209,4.0882754
210,-3.3359318
211,1.5501659
212,2.230809
213,2.561534
214,2.0621998
215,1.6527455
216,2.1803632
217,-2.560256
218,1.7761014
219,2.11756
220,1.8022082
221,2.9947608
222,4.061613
223,-1.0270021
224,1.601507
225,1.5950553
226,1.9041537
227,-3.4155784
228,2.6391804
229,1.6982102
230,2.5743937
231,2.065694
232,-1.1048563
233,2.5874805
234,1.7392464
235,4.026222
236,-1.5229222
237,-3.5041833
238,-2.685679
239,-1.6249571
240,2.1145892
241,2.239597
242,2.007951
243,-3.435442
244,2.160255
245,1.6358563
246,1.8514341
247,2.4900646
248,2.2516842
249,4.0833054
250,2.6705766
251,2.45258
252,-4.007607
253,2.079095
254,1.9996736
255,-0.67893475
256,1.821188
257,1.9113615
258,1.8986161
259,-1.7051616
260,1.9412612
261,1.8237681
262,4.0147705
263,-1.5799878
264,1.7634252
265,2.9214964
266,-1.4885335
267,1.312581
268,2.0742106
269,-3.3731923
270,1.9557986
271,-1.2244916
272,2.0790462
273,2.456315
274,1.3882122
275,4.0820265
276,-2.360576
277,2.2512965
278,2.225871
279,2.0809784
280,2.1935353
281,2.2647724
282,2.0039537
283,1.4845649
284,1.8360789
285,2.3540018
286,2.4588206
287,2.6157196
