,0
0,2.698388
1,2.5390022
2,2.0620844
3,2.555759
4,1.959667
5,1.9796629
6,2.5060694
7,2.6646285
8,2.4627838
9,1.0554391
10,2.0306225
11,2.562961
12,3.014696
13,2.5969918
14,2.300592
15,1.4221072
16,1.9195547
17,1.9239793
18,2.2556114
19,2.0868058
20,1.5275779
21,2.6087475
22,1.8986552
23,1.4440215
24,2.2761264
25,1.8806187
26,2.196593
27,2.6623125
28,2.1052282
29,1.4426265
30,2.3043857
31,1.8366804
32,2.2759323
33,2.6778922
34,2.0499344
35,2.7159529
36,0.9767072
37,2.3529897
38,2.159901
39,2.4707289
40,2.8851933
41,1.6815721
42,2.1302023
43,2.7233057
44,2.3923478
45,1.8991923
46,2.3888555
47,2.1711636
48,2.7761905
49,1.8084602
50,1.7260023
51,2.6597264
52,2.502075
53,2.3983784
54,2.5830593
55,1.3283532
56,2.286174
57,2.651105
58,2.1227534
59,2.065361
60,2.5166051
61,2.6645656
62,0.37235343
63,2.3198762
64,2.0844238
65,2.1725652
66,1.9580035
67,2.078791
68,2.440297
69,1.5014974
70,1.7440468
71,0.62586594
72,1.8236518
73,0.8066119
74,2.724312
75,1.0138468
76,1.6344581
77,1.8881102
78,1.4782053
79,1.3519073
80,2.394665
81,2.151763
82,2.1276913
83,2.4265509
84,1.7128141
85,2.7580566
86,2.197771
87,-3.4503314
88,1.7648864
89,-0.045697726
90,1.5746804
91,2.0900316
92,2.1505733
93,1.8299985
94,1.4143996
95,1.4958943
96,0.18521798
97,-0.22377412
98,-0.2867263
99,-0.6149096
100,-0.07597074
101,1.0926119
102,0.4982308
103,0.034934744
104,-0.20847352
105,0.15647274
106,-0.5592494
107,-0.020486966
108,0.03913878
109,-0.35957086
110,-0.054163806
111,0.33710504
112,-0.26075006
113,0.3916436
114,0.07039329
115,0.30067718
116,-0.17380151
117,0.75206774
118,0.22428894
119,0.25231612
120,-0.75802493
121,0.39984506
122,1.198187
123,-0.2880507
124,0.22251272
125,0.26216668
126,0.34830117
127,0.08707535
128,0.9124317
129,-0.19401127
130,0.72614586
131,-0.29298314
132,0.5485202
133,-0.4143475
134,-0.32437992
135,-0.3814471
136,-0.1632052
137,0.039097156
138,0.13483563
139,0.16245231
140,-0.28221792
141,-0.115728766
142,1.2476871
143,-1.5341761
144,-0.35619885
145,0.55171895
146,-0.43363652
147,-0.14836887
148,-0.2704451
149,0.16817424
150,0.6979677
151,0.09480452
152,-0.24572799
153,0.89595586
154,0.46510708
155,0.39600784
156,1.031549
157,-0.2661558
158,-0.11867958
159,0.19518082
160,-0.45812598
161,-0.06471351
162,-0.2599103
163,0.595563
164,0.12849177
165,-0.019137785
166,0.41716397
167,-1.9833086
168,0.27004626
169,0.2585994
170,-0.35980165
171,0.063736215
172,0.020407468
173,-0.44762015
174,-0.44256103
175,0.4021085
176,-0.098981775
177,0.60779715
178,0.28483772
179,-0.59749985
180,0.077168226
181,0.854161
182,0.26146454
183,-0.28714997
184,-0.20549002
185,-0.042903736
186,0.1056561
187,-0.45113212
188,-0.57917964
189,-0.43135473
190,-0.7012918
191,-1.2437828
192,-3.6366582
193,-1.8884847
194,-2.626199
195,0.7615063
196,-3.6302571
197,-2.0867171
198,-2.2099228
199,-2.2025175
200,-2.2280426
201,-2.3036127
202,-1.995176
203,-2.1057494
204,-2.6801627
205,-2.9190145
206,-1.6393689
207,-2.2146673
208,-2.6859426
209,-3.648788
210,-2.6083965
211,-1.5957842
212,-2.282114
213,-2.4234107
214,-2.0148816
215,-1.7928817
216,-2.105946
217,2.5948424
218,-1.8038557
219,-2.1732485
220,-1.8429751
221,-2.9591093
222,-3.6364737
223,-2.1166964
224,-1.6530888
225,-1.6745969
226,-1.9010639
227,-2.901977
228,-2.5949464
229,-1.6741502
230,-2.5615947
231,-2.1163535
232,-2.2068033
233,-2.5580382
234,-1.787354
235,-3.627229
236,-2.5037851
237,2.6462095
238,-2.8734062
239,-2.6099117
240,-2.097362
241,-2.2993526
242,-2.0414941
243,-2.4003835
244,-2.2452962
245,-1.7280521
246,-1.8843511
247,-2.6043057
248,-2.3130283
249,-3.6405065
250,-2.5369463
251,-2.5821924
252,-2.4883242
253,-2.1173153
254,-1.9329759
255,-1.8746712
256,-1.8707488
257,-2.0146942
258,-2.0580125
259,-2.4656653
260,-1.8646259
261,-1.9546402
262,-3.6258116
263,1.6540816
264,-1.7020686
265,-2.8352542
266,-2.6312373
267,-1.5200884
268,-2.2246633
269,3.052373
270,-1.9458857
271,-2.3443604
272,-2.3119423
273,-2.3828952
274,-1.5534532
275,-3.6366582
276,2.123374
277,-2.2911158
278,-2.2890587
279,-1.879613
280,-2.1141305
281,-2.2458816
282,-2.1039133
283,-1.7169828
284,-2.0049872
285,-2.2292976
286,-2.2103481
287,-2.2464762
