,0
0,-3.008833
1,-2.7970886
2,-2.18791
3,-2.9693673
4,-2.3018641
5,-2.3543425
6,-2.567956
7,-3.0317497
8,-2.6325002
9,-1.2806313
10,-2.2851503
11,-2.7396364
12,-3.4822865
13,-2.9548936
14,-2.5559554
15,-1.517127
16,-2.0148354
17,-1.8987353
18,-2.3403368
19,-2.141729
20,-1.8383201
21,-3.002449
22,-2.0364296
23,-1.6721928
24,-2.620332
25,-2.027207
26,-2.4575758
27,-2.9852815
28,-2.3868713
29,-3.4444554
30,-2.3821845
31,-2.0676713
32,-2.2814186
33,-3.2634716
34,-2.114781
35,-3.185004
36,-0.9989214
37,-2.4122949
38,-2.2081685
39,-2.7040472
40,-2.895746
41,-1.745995
42,-2.4747272
43,-2.7382956
44,-2.5646038
45,-2.2099626
46,-2.4796114
47,-2.2231622
48,-2.8847208
49,-1.9160112
50,-1.8879194
51,-2.6875658
52,-2.7489448
53,-2.4121325
54,-2.8376913
55,2.237319
56,-2.4728553
57,-2.7598963
58,-2.3569965
59,-2.1380048
60,-2.5176256
61,-2.9523284
62,-0.46408856
63,-2.5683317
64,-2.4021893
65,-2.2466617
66,-2.0751307
67,-2.186902
68,-2.4255803
69,-1.6059425
70,-1.9331465
71,-0.6538062
72,-1.7905253
73,-0.7302151
74,-2.9395254
75,-1.0181715
76,-1.6438653
77,-2.1574335
78,-1.584876
79,-1.3162017
80,-2.5791414
81,-2.2828894
82,-2.2598398
83,-2.488699
84,-1.5619895
85,-2.9695716
86,-2.5158925
87,4.073216
88,-1.8593792
89,-0.035133317
90,-1.7386366
91,-2.13452
92,-2.273874
93,-1.8506178
94,-1.5383141
95,-1.5449305
96,-0.35760966
97,0.21447209
98,0.1662053
99,0.70630944
100,-0.077891
101,-1.223809
102,-0.52364707
103,-0.21224675
104,0.23945051
105,-0.09336052
106,0.16902116
107,0.027905073
108,0.090195
109,0.3905806
110,-0.09097641
111,-0.524822
112,0.19350597
113,-0.46036714
114,-0.15562353
115,-0.46776205
116,0.114055246
117,-0.6091043
118,-0.28745443
119,-0.22913209
120,0.5326274
121,-0.57602763
122,-1.129828
123,0.34462628
124,-0.39863554
125,-0.49876666
126,-0.39004204
127,-0.22866374
128,-0.8695557
129,0.013679154
130,-0.8970244
131,0.42656276
132,-0.42489877
133,0.25128672
134,0.39127547
135,0.25393772
136,0.1171594
137,-0.25549117
138,-0.14529553
139,-0.22768867
140,0.11192468
141,-0.28761023
142,-1.4523863
143,-0.5271105
144,0.23590833
145,-0.7098539
146,0.35992903
147,0.1881046
148,0.008197689
149,-0.18229525
150,-0.64093393
151,-0.22771294
152,0.11594805
153,-0.9054008
154,-0.45001823
155,-0.3932526
156,-1.102463
157,0.20538703
158,-0.07227217
159,-0.25497222
160,0.44187614
161,-0.024242196
162,0.28106642
163,-0.58040303
164,-0.13785452
165,-0.10334433
166,-0.53404796
167,-1.0324432
168,-0.34896755
169,-0.3140294
170,0.466201
171,-0.031766266
172,-0.0723157
173,0.302564
174,0.18168046
175,-0.34494406
176,0.052593164
177,-0.6658184
178,-0.3727777
179,0.234653
180,-0.22322427
181,-0.85128623
182,-0.3250028
183,0.24021612
184,0.19267668
185,0.25260994
186,-0.13152754
187,0.44806853
188,0.31288135
189,0.40853187
190,0.42780274
191,1.2358335
192,3.9553866
193,1.6670171
194,2.5369046
195,1.8974072
196,3.9887204
197,2.0462403
198,2.0794349
199,2.2739537
200,2.2114136
201,2.1606288
202,1.8279622
203,1.9220257
204,2.5792322
205,-3.7312093
206,1.5301436
207,2.0470147
208,2.5183067
209,3.8299682
210,2.4869986
211,1.4118767
212,2.1191607
213,2.5196414
214,1.8966542
215,1.7902342
216,1.9767926
217,3.4833083
218,1.672145
219,2.104991
220,1.7505357
221,2.9448364
222,3.9365015
223,2.0732632
224,1.5200342
225,1.5019723
226,1.7682265
227,2.909954
228,2.6334267
229,1.3492208
230,2.4528651
231,1.9742081
232,-1.1315432
233,-3.8812923
234,1.7446375
235,3.9961877
236,2.524568
237,-3.3068895
238,3.0174773
239,2.4613333
240,1.9839313
241,2.1854165
242,2.102066
243,-3.427155
244,2.270381
245,1.5887686
246,1.7276368
247,2.5734794
248,2.2165265
249,4.015408
250,2.4623752
251,2.543408
252,-3.4077544
253,1.9983658
254,1.7868233
255,1.7955949
256,1.6629851
257,1.8795931
258,2.016492
259,2.5375094
260,1.8139077
261,1.9427229
262,3.985075
263,-1.782744
264,1.6063355
265,2.7876503
266,2.5698068
267,1.324446
268,1.9023036
269,-3.270256
270,1.8488317
271,2.3481848
272,2.0953822
273,2.451723
274,1.4775236
275,3.9553866
276,-2.2697577
277,2.1442516
278,2.300601
279,1.6945276
280,1.909325
281,2.0089173
282,1.9088874
283,1.5440552
284,1.8762761
285,2.1386397
286,2.307092
287,2.3265266
