,0
0,2.4279943
1,2.7291088
2,2.2995796
3,1.4941485
4,2.7224586
5,-1.1054072
6,3.177189
7,2.5722008
8,2.6091328
9,1.8563303
10,3.7083771
11,2.851784
12,3.0765424
13,4.007145
14,2.2495248
15,2.7369795
16,3.6123815
17,3.5951586
18,3.0151615
19,3.2509665
20,-2.5968828
21,2.9853215
22,2.5155945
23,1.2384312
24,2.5069754
25,-1.7465497
26,3.6216006
27,3.988953
28,4.2550697
29,3.5529857
30,3.5935285
31,2.6686034
32,4.1185355
33,1.4508219
34,3.880198
35,1.7645465
36,0.40318424
37,3.9195664
38,1.8861074
39,4.1374826
40,2.6245015
41,2.2826564
42,2.9476018
43,2.2724197
44,2.8781676
45,3.5701299
46,2.8427677
47,3.839138
48,2.643935
49,0.94385034
50,3.6371276
51,3.228118
52,4.182557
53,2.4649432
54,3.1324499
55,-0.28593063
56,2.0483866
57,3.8121088
58,4.0965757
59,2.9922385
60,2.7254581
61,2.6600347
62,1.2770641
63,3.5375235
64,3.4518754
65,2.7093134
66,3.785635
67,2.1883361
68,2.6799374
69,2.845868
70,3.806839
71,-3.4845474
72,3.247634
73,-2.4425864
74,2.4693525
75,-0.8115307
76,2.7865043
77,1.4900842
78,3.5584898
79,3.2622478
80,2.6585758
81,3.4979959
82,1.8332555
83,2.8921604
84,3.7860234
85,2.739513
86,2.3863387
87,-4.975828
88,2.3379037
89,1.5697397
90,2.7448084
91,3.5999231
92,3.2342873
93,2.4616551
94,2.0202734
95,1.6333289
96,-2.0621548
97,0.75944066
98,0.68121773
99,-0.054087974
100,-2.2140102
101,-2.497715
102,-2.1595864
103,-2.3164463
104,-0.02498607
105,-3.1996279
106,-0.41096434
107,-2.5270553
108,0.9677267
109,0.33881003
110,-2.2324715
111,-1.4650038
112,0.36436287
113,-3.4872632
114,-2.1697388
115,-2.4228494
116,-0.49276808
117,0.97839046
118,-2.675029
119,0.03572091
120,0.73208773
121,1.009169
122,0.6481404
123,1.075775
124,-0.9385202
125,1.121689
126,-2.416955
127,-2.2144995
128,2.1285086
129,-2.1692224
130,3.1567411
131,0.36280268
132,1.505655
133,0.19504021
134,1.1194184
135,0.48779094
136,0.603981
137,0.074137285
138,-0.17139226
139,-2.18713
140,-1.069567
141,-2.0656326
142,3.4354873
143,-1.5052296
144,0.44606882
145,1.1598228
146,0.4137336
147,0.65464866
148,-0.43437737
149,0.55257785
150,0.74504
151,1.2836655
152,1.2063797
153,1.6894901
154,-2.1824927
155,-2.5418267
156,2.9658813
157,-0.5727541
158,0.96656954
159,-2.0067358
160,0.529497
161,-1.6509736
162,-1.053421
163,2.090205
164,1.2115147
165,-2.1727355
166,-3.02387
167,-2.0617957
168,-2.7911663
169,-2.3746228
170,0.92884815
171,1.778789
172,-2.104879
173,0.6592249
174,1.3161242
175,1.64793
176,-4.2165585
177,-1.145225
178,1.323238
179,-1.9059699
180,-2.4275327
181,3.4271197
182,-3.594726
183,0.81029236
184,-2.3207417
185,1.0674031
186,1.6453085
187,1.0713947
188,0.7692822
189,0.96612537
190,0.09878813
191,0.90620476
192,-4.43649
193,-0.967706
194,0.96348876
195,-1.9721782
196,-4.2800446
197,-0.22211333
198,-0.874262
199,-1.653094
200,0.67407244
201,-1.1518064
202,0.1780802
203,-0.49293327
204,1.0534332
205,-0.11470638
206,-0.96287614
207,-0.587827
208,-0.9955732
209,-4.4666085
210,0.6191187
211,-1.1630064
212,-0.9874586
213,-0.04834698
214,-0.5734477
215,-1.2469845
216,0.12661994
217,1.465738
218,-0.92370385
219,0.82561845
220,-0.97182935
221,-0.18807505
222,-4.5171747
223,-0.4248756
224,-1.136469
225,-1.3510846
226,-0.81301904
227,0.36335993
228,0.11359914
229,-0.1654148
230,-0.38640523
231,0.17151329
232,-0.40315253
233,-0.5814664
234,-1.2003725
235,-4.1363554
236,0.5992383
237,0.78934085
238,0.70834005
239,-0.12879688
240,-0.7943502
241,-0.43274182
242,0.052939482
243,-0.72634506
244,0.7370229
245,-1.2256696
246,-0.7832992
247,-0.6564137
248,-1.018898
249,-4.4015293
250,-0.34230164
251,-0.8153215
252,0.15649918
253,-0.8714761
254,-0.5235988
255,0.19104114
256,-0.011951078
257,-0.65679073
258,0.23131725
259,-0.63208616
260,-1.2213231
261,-0.4432558
262,-4.2600746
263,-0.89685374
264,-1.3927402
265,-1.3826518
266,-0.8291885
267,-1.1788714
268,0.08147186
269,3.5788875
270,0.33769476
271,0.4826622
272,-1.7234635
273,0.59738475
274,-1.4772105
275,-4.43649
276,1.586184
277,0.0140004605
278,-0.5981612
279,-2.156561
280,-1.5746472
281,-2.3282075
282,0.3911399
283,-0.99291
284,0.3147121
285,-2.1745791
286,-2.6241145
287,-2.5026014
