,0
0,2.3639426
1,2.5724897
2,2.548905
3,1.7283146
4,3.5921154
5,2.2322056
6,2.833725
7,2.5773816
8,2.7006793
9,1.9852946
10,3.2700777
11,3.2998266
12,2.3279061
13,2.9067464
14,2.7354133
15,2.8144665
16,2.9978108
17,4.1662474
18,3.0819578
19,3.4478388
20,1.9482334
21,2.7613163
22,3.1011972
23,1.6122499
24,2.3070245
25,1.3506854
26,3.035035
27,2.6210494
28,4.2161546
29,2.5716088
30,4.4373226
31,2.4644592
32,4.093103
33,2.0083632
34,3.6428092
35,1.8656491
36,0.5813248
37,3.4549313
38,2.0907917
39,1.367104
40,2.820518
41,2.3508663
42,2.8530922
43,2.318485
44,2.917717
45,3.8750196
46,3.1591237
47,3.233667
48,2.407757
49,0.79235244
50,3.807475
51,3.146931
52,4.5340056
53,3.9353437
54,2.9446769
55,-0.15827258
56,2.383802
57,3.781239
58,2.9628081
59,3.8868885
60,3.2485952
61,2.9464705
62,1.3144335
63,2.6659002
64,3.7194724
65,3.1527865
66,3.4674652
67,2.604669
68,3.2308865
69,3.3461585
70,4.1118803
71,-3.5289989
72,3.474464
73,-2.4139416
74,2.4680276
75,-0.17926331
76,3.1814907
77,1.6133698
78,3.7283878
79,3.4491506
80,2.3835955
81,3.0176399
82,2.33032
83,3.1926382
84,3.7972572
85,2.9568336
86,2.4270291
87,-1.5278335
88,3.329536
89,-2.2120352
90,3.015628
91,3.549196
92,3.8074744
93,3.5543158
94,3.3259454
95,1.9025664
96,-2.1577535
97,-1.4764596
98,-1.560182
99,-1.0870211
100,-2.119351
101,-1.8750231
102,-2.1728165
103,-2.7778263
104,-0.7126628
105,-2.5519125
106,-1.15798
107,-2.6298237
108,-2.5332732
109,0.040220395
110,-2.6930385
111,-1.587729
112,-1.5266558
113,-2.2943602
114,-2.1974258
115,-1.9426951
116,-1.256988
117,-0.6929903
118,-2.3111248
119,0.5082309
120,-0.29537916
121,-0.043953203
122,1.3762442
123,-1.029703
124,-0.9328182
125,-0.0066409595
126,-2.0358372
127,-2.1565087
128,-2.3141284
129,-2.1626902
130,2.7708838
131,-0.683779
132,-1.3720574
133,-0.35418606
134,0.61372983
135,-0.45137817
136,-1.0762112
137,-1.275666
138,-0.42669097
139,-1.9218099
140,-0.9063482
141,-1.8619448
142,3.371552
143,-0.0041868873
144,0.12177066
145,0.8817383
146,-0.12666795
147,-0.6166868
148,-0.032252397
149,0.18999358
150,0.14111811
151,-2.1883664
152,-0.2207132
153,1.6871098
154,-2.0880609
155,-2.2969377
156,3.2197218
157,-0.3711336
158,0.72025007
159,-1.6675735
160,-0.14557925
161,-1.6056525
162,-1.1106055
163,2.4405506
164,-2.2646089
165,-2.224153
166,-2.6689842
167,3.41296
168,-2.730414
169,-2.4341319
170,0.31618378
171,-2.1934936
172,-1.6186714
173,-0.4511233
174,0.8379754
175,-2.5047894
176,-2.1002917
177,-1.2014263
178,0.81417835
179,-1.8817289
180,-1.9830812
181,3.9329844
182,-2.9097967
183,0.004302688
184,-2.1072617
185,-3.0133195
186,-2.6909833
187,0.76828754
188,0.16089353
189,0.36885476
190,-0.56399345
191,1.2463335
192,-4.495242
193,-0.45475042
194,1.0314397
195,-1.6414022
196,-4.4543653
197,0.47006288
198,0.31769514
199,-3.4276137
200,-0.010321553
201,-0.63323194
202,0.19686234
203,0.4915425
204,1.3421707
205,0.8476751
206,-0.78214973
207,0.4278408
208,0.9677117
209,-4.6018276
210,0.8967851
211,-0.58877957
212,0.017628543
213,-0.3448196
214,-0.017640699
215,-0.101181254
216,0.085466176
217,1.1902918
218,-0.67080057
219,-0.040274203
220,-0.35624218
221,0.9489964
222,-4.5311537
223,0.20237163
224,-0.47451255
225,-1.1684648
226,0.7885517
227,-0.43898305
228,0.016077846
229,-0.06572148
230,0.64913917
231,0.49849045
232,0.11758765
233,0.40253818
234,-0.22750932
235,-4.356534
236,0.7252055
237,1.0698705
238,0.47517705
239,-0.40060872
240,0.18428741
241,0.59694237
242,-0.34878016
243,1.0226471
244,0.89264095
245,-1.0047662
246,-0.17111334
247,-0.12520343
248,0.8010061
249,-4.5385704
250,0.5920385
251,-0.046579763
252,0.6552955
253,0.43994325
254,-0.300981
255,0.114603266
256,0.2997192
257,0.68634796
258,0.11214314
259,0.4353168
260,-0.5627568
261,0.2110818
262,-4.5343595
263,0.8572672
264,-1.2770743
265,-1.2293496
266,-0.05953467
267,-1.000242
268,-0.088958584
269,3.1866922
270,0.688303
271,-2.1777663
272,-1.4633634
273,0.26412785
274,-1.2620077
275,-4.495242
276,2.0232532
277,1.173389
278,-0.15286587
279,-1.8105233
280,-3.3971746
281,-2.0509846
282,0.15422644
283,-0.7513244
284,-0.2642947
285,-1.8913326
286,-2.4298174
287,-2.2134702
