,0
0,-2.106204
1,-2.3452091
2,-2.268374
3,0.13886784
4,-1.297527
5,-3.352523
6,-2.5981634
7,-2.0797696
8,-2.1629004
9,-0.45407367
10,-2.5837538
11,-1.9216341
12,-2.5101926
13,-3.252797
14,-1.6550345
15,-2.018024
16,-2.7205696
17,-0.9581098
18,-2.105888
19,-1.9384118
20,-2.9966147
21,-2.7023194
22,-1.5740558
23,-0.003355801
24,-2.581647
25,-3.0082686
26,-2.7285461
27,-3.1558444
28,-1.2458721
29,-3.0079412
30,-1.5859191
31,-2.1484194
32,-2.536726
33,-3.158361
34,-2.006297
35,-2.3220372
36,0.8674506
37,-2.729105
38,-0.62919
39,-3.4255257
40,-1.7770855
41,-1.7330447
42,-2.1418614
43,-1.539155
44,-1.7076086
45,-1.462327
46,-1.4103307
47,-2.7840102
48,-2.5201564
49,0.29873794
50,-2.2910118
51,-2.0617504
52,-1.4646752
53,-1.0496228
54,-2.0667415
55,1.2138582
56,-0.7186241
57,-1.4643725
58,-2.8261278
59,-1.497368
60,-1.1233432
61,-1.907711
62,-0.0220378
63,-2.734974
64,-1.8901954
65,-1.4546088
66,-2.5085225
67,-1.709259
68,-1.20404
69,-1.7689564
70,-1.0977962
71,-1.9765395
72,-1.8620027
73,-2.2308748
74,-2.5540133
75,1.7186208
76,-1.6036307
77,-0.07603593
78,-1.8686806
79,-1.9242985
80,-2.3206394
81,-2.5204978
82,-1.6390953
83,-1.7964505
84,-2.3206315
85,-2.0672524
86,-2.200364
87,4.5126066
88,-1.3329701
89,-0.64031875
90,-2.2318165
91,-2.2764769
92,-1.669667
93,-1.2880685
94,-1.0923568
95,-2.5555873
96,-2.8983989
97,-0.102580756
98,0.2121266
99,0.3533092
100,-2.0759904
101,-2.0872068
102,-2.6581697
103,-2.68721
104,0.39974156
105,-1.2945632
106,0.2983145
107,-2.3193789
108,-0.15106317
109,0.41224837
110,-2.137606
111,-0.5247236
112,-0.11551714
113,-0.76172966
114,-2.8307579
115,-2.0005698
116,-0.15217677
117,-0.11174898
118,-1.6065216
119,1.3170671
120,0.19331728
121,0.10167616
122,0.6046537
123,-0.16480514
124,0.4104548
125,-0.0073465332
126,-1.4884288
127,-2.0605292
128,-1.1879358
129,-2.5502052
130,-2.4174602
131,0.3586722
132,-0.2861835
133,0.50058997
134,0.015573699
135,0.4641233
136,-0.058675688
137,1.2510741
138,0.47500777
139,-1.166345
140,0.6678107
141,-2.567041
142,-1.9699218
143,2.1959023
144,0.58572185
145,0.26480907
146,0.5480367
147,0.07679753
148,0.3988198
149,0.2922418
150,0.0031456202
151,-0.39748117
152,-0.3009661
153,-1.0926186
154,-2.3791761
155,-1.8180106
156,-1.9645447
157,0.41952673
158,-0.3988069
159,-0.68460023
160,0.50628954
161,-3.301062
162,0.44417408
163,-1.0139086
164,-0.53204334
165,-0.6815971
166,-1.7061869
167,-3.0550914
168,-1.8489566
169,-2.1989658
170,-0.6103119
171,-0.5748101
172,-0.7419839
173,0.06367206
174,-0.29241267
175,-0.65391046
176,-0.72295314
177,-3.8279777
178,-0.7610109
179,-2.3389533
180,-1.7752159
181,-1.9895746
182,-1.5762186
183,0.16421273
184,-0.74452806
185,-0.5054029
186,-0.889133
187,-0.057836726
188,-0.40267527
189,0.13117191
190,0.5084622
191,1.5992546
192,4.430714
193,1.9848666
194,1.9573808
195,-2.0807924
196,4.423618
197,2.0747337
198,2.4591718
199,2.7440186
200,0.76770985
201,1.9061905
202,1.5292089
203,2.1649318
204,2.4132242
205,2.1071591
206,1.9601128
207,2.346349
208,2.5611272
209,4.398861
210,1.661512
211,2.3986182
212,2.1597507
213,1.8080252
214,2.194098
215,2.4540281
216,1.3862641
217,0.5750072
218,1.8659214
219,2.1099234
220,1.9991224
221,2.2988098
222,4.4767985
223,1.8519778
224,1.8089292
225,1.9170126
226,2.472161
227,1.2052954
228,1.685024
229,1.5011563
230,2.22341
231,1.7129444
232,1.9171911
233,2.0970478
234,2.4752626
235,4.363123
236,1.7557135
237,1.4882417
238,1.5820127
239,1.2414703
240,2.4255724
241,2.102273
242,1.3014863
243,2.3457155
244,2.006863
245,1.8862332
246,2.38268
247,1.7926552
248,2.5225558
249,4.4543996
250,2.0696158
251,2.0350356
252,2.0271873
253,2.3641243
254,2.0371776
255,1.2563864
256,1.8567541
257,2.4972172
258,1.4999535
259,1.9473639
260,2.1531787
261,2.1242871
262,4.4005513
263,2.3728874
264,2.3719623
265,1.4526945
266,2.4497113
267,1.3053782
268,1.5127736
269,-2.7410798
270,1.6718023
271,2.155077
272,1.1824732
273,1.7475505
274,1.9788877
275,4.430714
276,-0.2604651
277,2.487905
278,1.9442947
279,0.62665623
280,2.7910619
281,1.3394064
282,1.4091551
283,2.2039282
284,1.9555101
285,0.84006345
286,0.8421762
287,1.2878561
