,0
0,2.6620994
1,2.5785763
2,2.1046567
3,2.522799
4,2.024505
5,2.0495982
6,2.5529785
7,2.0948489
8,2.4599094
9,0.99467766
10,2.1129766
11,2.5381293
12,2.6827219
13,2.5829866
14,2.2236366
15,1.5328431
16,1.9608926
17,1.9900582
18,2.1815724
19,2.1861508
20,1.715125
21,2.5274844
22,1.7755382
23,1.4826267
24,2.3729095
25,1.8849789
26,2.1815774
27,2.7532604
28,2.361813
29,1.630442
30,2.2694478
31,1.8339603
32,2.2330241
33,2.6108696
34,2.0154982
35,2.4123693
36,0.9022807
37,2.3728833
38,2.058052
39,2.5330734
40,2.7143664
41,1.4914209
42,2.1388605
43,2.7273264
44,2.3892581
45,1.9816339
46,2.4690013
47,2.2916021
48,2.703187
49,1.7351044
50,1.7008647
51,2.7104075
52,2.595393
53,2.533341
54,2.6205187
55,-2.3119626
56,2.427084
57,2.700986
58,2.1145816
59,2.0163147
60,2.4545858
61,2.3373775
62,0.50856674
63,2.4136586
64,2.253788
65,2.136104
66,2.1483421
67,2.0571218
68,2.348578
69,1.4262469
70,1.9353514
71,0.75658554
72,1.8665307
73,0.8532928
74,2.6915793
75,1.0381582
76,1.6464967
77,2.015983
78,1.6799688
79,1.3923086
80,2.4902787
81,2.15199
82,2.1028152
83,2.4220476
84,1.7109952
85,2.679164
86,2.0406733
87,-3.4482236
88,1.7337663
89,-0.06627807
90,1.7083075
91,2.12507
92,2.1990848
93,1.9287715
94,1.4466352
95,1.5550153
96,0.25187656
97,-0.3222701
98,-0.5422891
99,-0.92099226
100,0.08349287
101,0.9850684
102,0.50607705
103,0.099427745
104,-0.3884817
105,0.22813849
106,-0.46079773
107,0.042808816
108,-0.013009474
109,-0.42658055
110,-0.030342672
111,0.3501532
112,-0.44729963
113,0.38030005
114,0.07901431
115,0.36524165
116,-0.23083976
117,0.83672136
118,0.32351208
119,0.32286888
120,-0.8105924
121,0.42931524
122,1.0152594
123,-0.44474614
124,0.26342937
125,0.44192734
126,0.25646487
127,0.0152566135
128,0.92709184
129,-0.060502157
130,0.8832154
131,-0.61144376
132,0.55688995
133,-0.49320096
134,-0.29150882
135,-0.47769988
136,-0.24101691
137,-0.010065772
138,0.1047903
139,0.13452414
140,-0.2635701
141,0.022997238
142,1.3516362
143,-1.6613336
144,-0.39576626
145,0.47248197
146,-0.63587683
147,-0.31990677
148,-0.30667856
149,-0.004744388
150,0.55963695
151,-0.20494103
152,-0.18524139
153,0.9042975
154,0.46719724
155,0.5063242
156,0.9948225
157,-0.34537345
158,-0.015416965
159,0.36774477
160,-0.686548
161,-0.027796239
162,-0.38217354
163,0.686738
164,0.10185404
165,0.03190588
166,0.45123023
167,1.0147066
168,0.27565163
169,0.24888876
170,-0.37333992
171,-0.013767011
172,0.064402096
173,-0.5447517
174,-0.52463543
175,0.27019683
176,-0.26136893
177,0.6815683
178,0.30975807
179,-0.52310497
180,0.106810704
181,1.024962
182,0.06538142
183,-0.39730412
184,-0.2893855
185,-0.18420982
186,0.12816456
187,-0.5373788
188,-0.641915
189,-0.578985
190,-0.8538616
191,-1.2545758
192,-3.6011193
193,-1.9434271
194,-2.7347388
195,-1.9991093
196,-3.6002054
197,-2.122789
198,-2.2414956
199,-2.242549
200,-2.3063412
201,-2.3042827
202,-2.0966055
203,-2.147353
204,-2.7570143
205,-2.966742
206,-1.742761
207,-2.2986946
208,-2.6559563
209,-3.6028585
210,-2.6851015
211,-1.7149973
212,-2.3401318
213,-2.4533358
214,-2.0876946
215,-1.8819604
216,-2.1790059
217,-3.2567372
218,-1.8736959
219,-2.1165674
220,-1.8308662
221,-2.9382496
222,-3.601593
223,-2.1880448
224,-1.6679486
225,-1.904011
226,-1.923379
227,-2.9138193
228,-2.6640382
229,-1.6988373
230,-2.717274
231,-2.1697965
232,-2.1980422
233,-2.5864024
234,-1.8857305
235,-3.5955327
236,-2.5680134
237,-2.987609
238,-2.9099107
239,-2.6595218
240,-2.1214018
241,-2.343822
242,-2.287953
243,-2.4391081
244,-2.2556524
245,-1.7592006
246,-2.095821
247,-2.6325886
248,-2.3481386
249,-3.6021776
250,-2.6727543
251,-2.657076
252,-2.4474022
253,-2.1657896
254,-1.9344288
255,-2.1534925
256,-1.9341551
257,-2.0029716
258,-2.1680431
259,-2.4614081
260,-1.8441292
261,-2.0508096
262,-3.6008124
263,1.6848842
264,-1.679455
265,-2.8201065
266,-2.628065
267,-1.3848683
268,-2.3002653
269,3.044085
270,-1.9730575
271,-2.2294307
272,-2.428083
273,-2.4873097
274,-1.5042367
275,-3.6011193
276,2.0828824
277,-2.289915
278,-2.337507
279,-2.1862948
280,-2.1185997
281,-2.4892945
282,-2.1744325
283,-1.7440394
284,-2.0879264
285,-2.3716333
286,-2.3981588
287,-2.5361197
