,0
0,2.722117
1,2.6173623
2,2.0206194
3,2.6815877
4,2.2077525
5,2.1137133
6,2.569377
7,2.2087946
8,2.5109203
9,1.1145599
10,2.1993446
11,2.5150843
12,2.6964474
13,2.679875
14,2.196056
15,1.5316724
16,1.964309
17,2.0287535
18,2.295183
19,2.0738838
20,1.816943
21,2.5401225
22,1.9243206
23,1.5144664
24,2.3551037
25,1.8905044
26,2.1951542
27,2.8376596
28,2.4061258
29,1.620457
30,2.3122504
31,1.9360149
32,2.2974792
33,2.7211552
34,2.1218572
35,2.395772
36,1.0992
37,2.449027
38,2.1373293
39,2.5625434
40,2.6538644
41,1.6328658
42,2.2523015
43,2.8212738
44,2.4638078
45,2.107799
46,2.5215924
47,2.334713
48,2.7614481
49,1.8749974
50,1.7245874
51,2.7486951
52,2.6927848
53,2.49437
54,2.6437063
55,-2.2080135
56,2.4804819
57,2.7232652
58,2.2182431
59,2.0879574
60,2.5155754
61,2.4316049
62,0.5230721
63,2.4151528
64,2.3436146
65,2.1886945
66,2.0559049
67,2.0930395
68,2.362584
69,1.5581125
70,1.9889112
71,0.7669687
72,1.8917452
73,0.84018004
74,2.6806026
75,1.0532527
76,1.7384949
77,1.9771426
78,1.7344717
79,1.408784
80,2.5282812
81,2.1906104
82,2.1272526
83,2.4784045
84,1.7718724
85,2.779399
86,2.1404867
87,-2.9217815
88,1.747821
89,0.06415401
90,1.7606496
91,2.1665916
92,2.2895703
93,1.9052444
94,1.5340018
95,1.6285315
96,0.26818678
97,-0.1410366
98,-0.50110805
99,-0.5463583
100,0.12005064
101,1.2214422
102,0.53500074
103,0.2941936
104,-0.17820044
105,0.22379299
106,-0.34966272
107,0.09669911
108,0.085814014
109,-0.13927644
110,0.019964637
111,0.43528283
112,-0.28015
113,0.48297513
114,0.31196153
115,0.54702306
116,-0.09162145
117,0.8164421
118,0.3850806
119,0.4450942
120,-0.5831548
121,0.56006694
122,1.0528789
123,-0.32905757
124,0.4034524
125,0.48308578
126,0.4735016
127,0.22899659
128,0.9845606
129,0.06668703
130,0.9176775
131,-0.4413737
132,0.5996772
133,-0.25792557
134,-0.22175567
135,-0.2939033
136,-0.08864243
137,0.0896166
138,0.21151909
139,0.20156781
140,-0.07888763
141,0.27159914
142,1.4337094
143,-1.5336882
144,-0.22880614
145,-1.4653133
146,-0.39747658
147,-0.2029688
148,-0.051064044
149,0.20433438
150,0.72915524
151,0.0955414
152,-0.17761707
153,0.94937676
154,0.51552945
155,0.51444227
156,1.0724473
157,-0.17853479
158,0.1457411
159,0.45471978
160,-0.55106294
161,0.13539605
162,-0.19002941
163,0.6615112
164,0.13592811
165,0.17265667
166,0.44011006
167,1.0399526
168,0.39310855
169,0.32473084
170,-0.21827957
171,0.06312342
172,0.1658579
173,-0.47717655
174,-0.36198264
175,0.39351046
176,-0.08385846
177,0.72207737
178,0.49487436
179,-0.3819713
180,0.19703227
181,1.082891
182,0.3084599
183,-0.16787444
184,-0.20892107
185,-0.07242894
186,0.10291535
187,-0.4656039
188,-0.3567982
189,-0.53595257
190,-0.5235695
191,-1.0987086
192,-3.4880776
193,-1.7152123
194,-2.5247629
195,-1.7972765
196,-3.4873245
197,-2.0075867
198,-2.0829103
199,-2.1609755
200,-2.0574656
201,-2.0869448
202,-1.789339
203,-1.9484982
204,-2.618567
205,-2.9005947
206,-1.5059686
207,-2.130093
208,-2.5284662
209,-3.4975243
210,-2.47343
211,-1.4987671
212,-2.096467
213,-2.3561506
214,-1.9756887
215,-1.6839457
216,-2.013308
217,-3.1039588
218,-1.6710076
219,-2.0253608
220,-1.6429831
221,-2.7673752
222,-3.489921
223,-2.0060997
224,-1.4813821
225,-1.5663091
226,-1.7344391
227,-2.7364366
228,-2.426223
229,-1.523864
230,-2.5244524
231,-1.9722598
232,-2.039587
233,-2.3949075
234,-1.6719851
235,-3.4854374
236,-2.4089732
237,-2.7944071
238,-2.7643769
239,-2.4264746
240,-1.9188261
241,-2.1488876
242,-2.069974
243,-2.2799797
244,-2.118156
245,-1.6368169
246,-1.814337
247,-2.5868201
248,-2.1231527
249,-3.4917784
250,-2.4235992
251,-2.54395
252,-2.3637774
253,-1.8348466
254,-1.8089986
255,-1.8889391
256,-1.7763361
257,-1.8606776
258,-2.0064678
259,-2.3128717
260,-1.7208841
261,-1.8503593
262,-3.4897563
263,1.729522
264,-1.6011903
265,-2.6778038
266,-2.3690495
267,-1.2362678
268,-2.062502
269,2.9716206
270,-1.8053415
271,-2.0910256
272,-2.0271726
273,-2.2828958
274,-1.3756353
275,-3.4880776
276,2.1248846
277,-2.06853
278,-2.0882344
279,-1.8436265
280,-1.930906
281,-2.1707058
282,-1.9421973
283,-1.5562396
284,-1.8057175
285,-2.0645022
286,-2.2462382
287,-2.3637004
