,0
0,2.6220489
1,2.4297688
2,1.9077588
3,2.542775
4,1.773368
5,2.1352706
6,2.4146037
7,2.2891192
8,2.343814
9,0.9538574
10,1.8256881
11,2.310573
12,2.985935
13,2.4524188
14,2.0261273
15,1.3516669
16,1.7989774
17,1.7224631
18,2.0302827
19,1.9444319
20,1.5644258
21,2.5457158
22,1.709355
23,1.2469656
24,2.0498242
25,1.7989914
26,2.0799093
27,2.5774632
28,2.0820825
29,1.3317958
30,1.9862043
31,1.7140641
32,2.0463557
33,2.6680017
34,1.9451497
35,2.734088
36,0.8466286
37,2.1741972
38,1.96615
39,2.358013
40,2.703867
41,1.346823
42,1.9374046
43,2.5417767
44,2.2688284
45,1.767645
46,2.1885428
47,2.1563802
48,2.6781352
49,1.5161844
50,1.4960676
51,2.4630127
52,2.4004161
53,2.3170598
54,2.4832032
55,1.112727
56,2.2453127
57,2.4842057
58,2.0829527
59,1.834074
60,2.180476
61,2.2270744
62,0.15815097
63,2.2331486
64,2.0736423
65,2.0679808
66,1.906776
67,1.9020419
68,2.2405066
69,1.2273399
70,1.6531765
71,0.5082406
72,1.6553495
73,0.59659684
74,2.623693
75,0.8441222
76,1.4377103
77,1.8674822
78,1.3501431
79,1.2504251
80,2.2950606
81,2.0678947
82,1.9357393
83,2.3001566
84,1.4928982
85,2.5969224
86,1.898263
87,-3.2715764
88,1.5492916
89,-0.24097784
90,1.4380288
91,1.9527936
92,1.9194267
93,1.5762043
94,1.2359171
95,1.2872686
96,0.058544792
97,-0.52506554
98,-0.5431287
99,-0.8765441
100,-0.24366061
101,0.9827217
102,0.40074134
103,-0.07653022
104,-0.40460697
105,-0.02608876
106,-0.6974056
107,-0.21757318
108,-0.23863208
109,-0.57325697
110,-0.33806425
111,0.16201907
112,-0.5290177
113,0.23769023
114,-0.05591682
115,0.14806533
116,-0.3931601
117,0.6016957
118,0.084437005
119,-0.043844193
120,-0.9798039
121,0.2600933
122,1.032541
123,-0.602559
124,0.13794415
125,0.059093148
126,0.20435667
127,-0.100064486
128,0.7146152
129,-0.24117573
130,0.6343886
131,-0.50135624
132,0.26653612
133,-0.6307012
134,-0.64858365
135,-0.55971676
136,-0.41694644
137,-0.15115972
138,-0.12614712
139,-0.037497967
140,-0.48585832
141,-0.15514973
142,1.1228653
143,-1.7571654
144,-0.5087996
145,0.5007823
146,-0.77312756
147,-0.40941298
148,-0.40419078
149,-0.102503255
150,0.44564164
151,-0.16459116
152,-0.55812454
153,0.7677694
154,0.2238144
155,0.24824026
156,0.9650891
157,-0.57885516
158,-0.31520104
159,0.09253034
160,-0.8285495
161,-0.2658695
162,-0.4065773
163,0.29858676
164,-0.06397344
165,-0.1148864
166,0.22156921
167,0.79424596
168,0.09087153
169,0.14157164
170,-0.50433904
171,-0.21572602
172,-0.07335552
173,-0.6582352
174,-0.8136418
175,0.11692494
176,-0.33586326
177,0.5172194
178,0.16641428
179,-0.8373829
180,-0.03910072
181,0.81186104
182,-0.046430364
183,-0.7559152
184,-0.52837706
185,-0.5674711
186,-0.12340866
187,-0.78308725
188,-0.742627
189,-0.7777434
190,-0.8603049
191,-1.4513065
192,-3.8627822
193,-2.1393871
194,-2.772478
195,0.81637037
196,-3.9073243
197,-2.3171353
198,-2.3565981
199,-2.420822
200,-2.4262283
201,-2.4000838
202,-2.0562928
203,-2.1932695
204,-2.862944
205,3.464892
206,-1.7934096
207,-2.379758
208,-2.8122141
209,-3.7819853
210,-2.75872
211,-1.7514737
212,-2.496354
213,-2.7728126
214,-2.216837
215,-2.0337715
216,-2.3015985
217,2.4600859
218,-2.0181708
219,-2.403226
220,-1.9070394
221,-3.1286817
222,-3.861929
223,-2.3956053
224,-1.8295424
225,-1.8109322
226,-2.0900416
227,-3.1083932
228,-2.7477646
229,-1.8567282
230,-2.6797128
231,-2.1908426
232,-2.3701663
233,3.6236749
234,-2.0120769
235,-3.8920956
236,-2.618638
237,2.9756773
238,-3.049815
239,-2.687001
240,-2.2246487
241,-2.4072938
242,-2.3795075
243,-2.547912
244,-2.4483118
245,-1.964114
246,-2.0724669
247,-2.62514
248,-2.5017142
249,-3.921894
250,-2.7062972
251,-2.8499625
252,-2.6563175
253,-2.1448574
254,-2.1454248
255,-2.1053534
256,-2.0584466
257,-2.2758515
258,-2.2727256
259,-2.646017
260,-2.0045757
261,-2.1331842
262,-3.9091504
263,1.5360355
264,-1.8406317
265,-2.8228729
266,-2.6493218
267,-1.5024965
268,-2.232864
269,3.0175354
270,-2.0768688
271,-2.4113688
272,-2.4321623
273,-2.6622949
274,-1.6585039
275,-3.8627822
276,2.0086818
277,-2.353068
278,-2.4474182
279,-2.0947657
280,-2.2534916
281,-2.445366
282,-2.1457705
283,-1.7623911
284,-2.1996617
285,-2.3497453
286,-2.4088545
287,-2.5111284
