,0
0,2.176904
1,2.203423
2,2.7180629
3,-0.17661224
4,1.0846299
5,3.2804368
6,2.694055
7,2.5354266
8,2.3724816
9,0.8997662
10,2.1871257
11,1.8899417
12,3.0497603
13,3.222181
14,2.731989
15,2.3884153
16,2.7325997
17,0.69897354
18,1.7401941
19,1.7774911
20,3.116275
21,2.8400652
22,1.7226892
23,0.72014534
24,2.642151
25,2.531413
26,2.6272664
27,3.162084
28,0.6305512
29,3.0475993
30,0.98395824
31,2.2543318
32,1.6142323
33,3.3004315
34,1.4719288
35,2.6616147
36,4.362034
37,2.4261565
38,0.8246217
39,-0.4346974
40,2.377307
41,2.2863817
42,2.4214551
43,1.2996504
44,1.6135616
45,1.3159592
46,1.2904153
47,2.347221
48,2.5668511
49,-0.12847859
50,1.9487753
51,2.4002216
52,0.22128922
53,1.0931826
54,2.1563277
55,-0.83922106
56,0.6120448
57,0.9304961
58,2.438318
59,1.8010688
60,1.0582325
61,2.0190663
62,0.15165336
63,2.718925
64,1.5003033
65,1.3091825
66,2.3806276
67,1.908491
68,1.244773
69,1.7549181
70,0.7330581
71,2.3535895
72,1.9689583
73,2.6289282
74,2.6453085
75,-1.1678979
76,1.6641195
77,-0.00865501
78,2.2259023
79,2.221882
80,2.4773974
81,2.5160441
82,1.4992175
83,1.5373173
84,2.1311824
85,2.2327714
86,2.4909503
87,-4.589622
88,1.449246
89,1.0911708
90,2.4087515
91,2.4036207
92,1.7024181
93,1.3036432
94,1.366379
95,2.813649
96,2.5797591
97,0.23689336
98,-0.048840463
99,-0.41710246
100,2.0549202
101,1.2855542
102,2.5277724
103,2.9608107
104,-0.30151492
105,1.2947006
106,-0.23032516
107,2.5163121
108,0.39872774
109,-0.05341886
110,2.1927238
111,0.34469655
112,0.29057065
113,0.9370987
114,2.8917613
115,1.9103603
116,0.23974398
117,0.23621242
118,1.9912758
119,-0.9639321
120,-0.1442459
121,-0.046904147
122,-0.23342003
123,0.28957102
124,-0.14249325
125,0.050096534
126,1.2226505
127,1.9413487
128,1.1338122
129,2.7637038
130,2.2703152
131,-0.08404767
132,0.15723345
133,-0.3098048
134,-0.01844471
135,-0.31757426
136,0.10040277
137,0.4603637
138,-0.23863246
139,1.0105615
140,-0.41650954
141,2.014003
142,2.0514882
143,-1.9732101
144,-0.43560156
145,-0.3171261
146,-0.28446487
147,0.04989113
148,-0.23846206
149,-0.09136704
150,0.25959063
151,0.6325672
152,0.4391898
153,0.85997134
154,2.155665
155,2.1271925
156,1.9906967
157,0.0726337
158,0.48231447
159,0.5237712
160,-0.42425975
161,-0.9705457
162,-0.4497714
163,1.185769
164,0.7614022
165,0.6848431
166,1.6615059
167,3.1100535
168,2.070261
169,2.0177553
170,0.5742763
171,0.66655934
172,0.26516128
173,-0.011977453
174,0.46794385
175,0.8453405
176,0.74288034
177,-0.213694
178,0.72602767
179,2.623128
180,1.5250933
181,1.796469
182,1.6726809
183,-0.16743366
184,0.95777535
185,0.55079365
186,1.0648427
187,0.2698688
188,0.5617711
189,-0.12694138
190,-0.33186978
191,-1.9294858
192,-4.33904
193,-2.0359628
194,-2.2149851
195,-1.6649675
196,-4.3341417
197,-2.0971088
198,-2.2560825
199,-2.7701612
200,-0.877046
201,-1.4286739
202,-1.4811928
203,-2.2688131
204,-2.4837272
205,-2.0856113
206,-2.020493
207,-2.2478747
208,-2.504843
209,-4.2743683
210,-1.68308
211,-2.2229738
212,-1.8796277
213,-1.8969767
214,-1.9677768
215,-2.3657854
216,-1.341495
217,-0.3406167
218,-1.7402912
219,-2.2206717
220,-1.8338065
221,-2.078413
222,-4.3979316
223,-1.6058137
224,-1.5289428
225,-1.8149755
226,-2.3438177
227,-1.2663064
228,-1.6231823
229,-1.3786639
230,-1.9774585
231,-1.5796161
232,-1.8726015
233,-2.0364811
234,-2.2997758
235,-4.327404
236,-1.5117166
237,-1.3717229
238,-1.3247398
239,-1.275661
240,-2.2567644
241,-1.945101
242,-1.1385522
243,-2.2048912
244,-2.0451074
245,-1.6945856
246,-2.3226566
247,-1.5124555
248,-2.4798498
249,-4.400902
250,-1.9321535
251,-1.9269639
252,-1.9321933
253,-2.0663433
254,-1.9750897
255,-1.2458644
256,-1.9976523
257,-2.4759483
258,-1.4142338
259,-1.8315173
260,-2.1129704
261,-2.0273936
262,-4.3371735
263,-2.2550397
264,-2.442652
265,-1.2291973
266,-2.2267985
267,-1.2741394
268,-1.333859
269,2.9621677
270,-1.91874
271,-2.5297966
272,-1.4121089
273,-2.1453686
274,-1.9089007
275,-4.33904
276,0.52773213
277,-2.5262454
278,-1.8639508
279,-0.9550128
280,-2.8735762
281,-1.86043
282,-1.5836174
283,-2.2535548
284,-1.7939963
285,-1.0367635
286,-2.2387862
287,-2.3080215
