,0
0,2.2777483
1,2.497956
2,2.7503712
3,2.0209439
4,2.9484994
5,2.134904
6,2.8759937
7,3.2189956
8,2.7086942
9,2.010851
10,2.910797
11,3.135346
12,3.2208295
13,3.6769545
14,3.110824
15,2.8684816
16,3.2504609
17,3.2233367
18,2.7279675
19,3.2015986
20,1.3732615
21,3.100598
22,2.8782039
23,1.675761
24,2.4320097
25,1.4297657
26,3.260887
27,2.778132
28,3.2464871
29,3.3021636
30,3.5403438
31,2.5148916
32,3.2138367
33,1.8208945
34,3.1554646
35,1.971759
36,0.65185106
37,3.3193817
38,2.2255821
39,1.9153361
40,2.9326677
41,2.4468822
42,3.1642978
43,2.4872952
44,2.827869
45,3.3682375
46,2.5624137
47,2.7402549
48,2.624218
49,1.509825
50,3.4615192
51,2.9742925
52,3.945155
53,2.7211442
54,2.931748
55,0.446455
56,2.2888525
57,3.0268793
58,2.879797
59,3.0472674
60,2.8026385
61,3.0405777
62,1.2160499
63,2.8033733
64,3.2026248
65,2.6580205
66,3.0628514
67,2.469047
68,2.6824849
69,3.1081994
70,3.4530952
71,-2.8969128
72,3.3803158
73,-2.1001177
74,2.6451888
75,0.30877438
76,2.9443946
77,1.9618788
78,3.8810778
79,3.2235599
80,2.555517
81,3.229591
82,2.154331
83,2.876943
84,3.5692496
85,3.072522
86,2.6479788
87,-1.9441476
88,2.3749049
89,1.2140532
90,3.3130155
91,3.6425114
92,3.28378
93,2.8345864
94,2.9033403
95,1.7414491
96,-1.6400437
97,-1.319457
98,-1.5990262
99,-0.20998935
100,-1.9552957
101,-2.0054836
102,-1.9481573
103,-2.065188
104,-0.09382422
105,-2.4477317
106,-1.0922472
107,-2.1279573
108,-2.2674217
109,0.40630108
110,-2.0067048
111,-1.693233
112,-0.9198581
113,-2.319796
114,-1.8585807
115,-2.096187
116,-1.2148767
117,0.9322556
118,-2.1250644
119,0.35734254
120,-0.13236532
121,0.7472379
122,1.2933879
123,0.3495838
124,-0.61311346
125,0.80740756
126,-2.1350913
127,-1.9097165
128,1.2474419
129,-1.9710563
130,0.9994564
131,-0.06720907
132,1.1734782
133,0.051772017
134,0.6674782
135,0.25953045
136,0.19586408
137,-1.401059
138,0.24060996
139,-1.9996505
140,-1.0168085
141,-1.7696439
142,3.6120095
143,-1.241246
144,-0.29882166
145,1.1289874
146,0.19941062
147,0.2797012
148,-1.0988263
149,0.69895506
150,0.93601304
151,-2.208807
152,-2.130231
153,1.5426033
154,-1.9846568
155,-2.068428
156,3.4559731
157,-0.5152466
158,-2.3393598
159,-1.872737
160,0.27535826
161,-1.413627
162,-1.0477917
163,2.550969
164,0.81260294
165,-2.0671034
166,-2.4129093
167,-1.9723579
168,-2.4214814
169,-2.223972
170,-0.034432277
171,1.437588
172,-1.6922387
173,0.17214105
174,-2.221178
175,-3.0645015
176,-2.3140564
177,-1.1480404
178,-2.4515915
179,-1.6319795
180,-1.9847189
181,3.6954799
182,-2.6580114
183,0.41992664
184,-1.799417
185,0.66774607
186,-2.6475382
187,1.0960371
188,-0.47542173
189,0.61965513
190,-0.08283834
191,0.96532345
192,-4.085849
193,-0.84454644
194,0.8193944
195,-1.6689923
196,-3.8249335
197,-0.0629006
198,-0.309375
199,-1.8136736
200,0.4792348
201,-0.07590708
202,0.024763031
203,0.19248904
204,1.2130622
205,0.733435
206,-1.0151949
207,0.043574244
208,0.052316707
209,-4.0676045
210,0.95978904
211,-1.0470588
212,0.00096138194
213,0.188059
214,-0.6190815
215,-0.89697087
216,0.47847363
217,1.8498707
218,-0.9266736
219,0.49559146
220,-0.77588767
221,0.74839354
222,-4.1336365
223,0.299294
224,-1.0449157
225,-1.2316504
226,-0.7887505
227,0.8089803
228,0.49014056
229,0.080226846
230,0.5444888
231,0.57295465
232,0.014191929
233,0.07964636
234,-0.9866501
235,-3.7817526
236,0.8461191
237,1.3255801
238,1.0742995
239,0.4171507
240,-0.42712525
241,0.37335995
242,0.28398693
243,0.4073305
244,0.72756267
245,-1.1094356
246,-0.5659642
247,0.081052616
248,-0.05145161
249,-4.10289
250,0.8212396
251,0.09087123
252,0.47451836
253,-0.5078396
254,-0.5813617
255,0.7156006
256,0.26948273
257,-0.5184678
258,0.4687171
259,0.28382266
260,-1.1525722
261,-0.5204398
262,-3.890653
263,0.1576512
264,-1.3696437
265,-0.86600745
266,-0.34565192
267,-1.3142719
268,0.2571532
269,3.627757
270,0.2942726
271,-1.6571696
272,-1.2634578
273,0.55295837
274,-1.2160614
275,-4.085849
276,2.0623229
277,0.5990576
278,-0.18225461
279,-1.3146479
280,-1.5752647
281,-1.5706108
282,0.41361728
283,-0.7423279
284,0.4352194
285,-1.2957466
286,-1.9444818
287,-1.7918352
