,0
0,2.8310685
1,2.7292702
2,2.2501712
3,2.7506964
4,2.2859063
5,2.279595
6,2.6888232
7,2.2975297
8,2.5659528
9,1.287667
10,2.281118
11,2.7152312
12,2.7077127
13,2.7484503
14,2.3713639
15,1.6624053
16,2.1655455
17,2.1102993
18,2.383128
19,2.2860901
20,1.9081852
21,2.6259117
22,1.9955199
23,1.6871905
24,2.4956055
25,2.0573964
26,2.4085329
27,2.9740274
28,2.5150945
29,1.7783881
30,2.4412856
31,2.0641675
32,2.4037638
33,2.791438
34,2.3154912
35,2.5676086
36,1.2300739
37,2.54745
38,2.2827396
39,2.7345738
40,2.7164698
41,1.8465261
42,2.32338
43,2.901946
44,2.556284
45,2.1376138
46,2.609242
47,2.507434
48,2.8858967
49,2.1088305
50,1.9037733
51,2.8050573
52,2.7523925
53,2.6161566
54,2.7782922
55,-2.0151706
56,2.5359814
57,2.8275254
58,2.4057257
59,2.23016
60,2.5803576
61,2.548459
62,0.6044096
63,2.5854528
64,2.4619248
65,2.354065
66,2.2706714
67,2.289206
68,2.4693866
69,1.7157805
70,2.1078372
71,0.9720667
72,2.088988
73,1.1070063
74,2.7993927
75,1.2612815
76,1.8874533
77,2.1621313
78,1.8315588
79,1.6040425
80,2.658447
81,2.4266744
82,2.309568
83,2.5574067
84,1.8713236
85,2.838326
86,2.315147
87,-2.9173994
88,1.9233747
89,0.25486457
90,1.8408082
91,2.2848969
92,2.4220512
93,2.0732374
94,1.6023371
95,1.7841461
96,0.5184722
97,-0.06403129
98,-0.24685678
99,-0.51944095
100,0.3466039
101,1.3077352
102,0.64097404
103,0.5670841
104,-0.112106025
105,0.40736932
106,-0.105502516
107,0.32058668
108,0.17767736
109,-0.16941985
110,0.22914244
111,0.6528075
112,-0.013146937
113,0.6424648
114,0.4392156
115,0.6731058
116,0.14012203
117,1.1123068
118,0.6153109
119,0.65582156
120,-0.527357
121,0.78870136
122,1.3047993
123,-0.10898409
124,0.58774185
125,0.7738799
126,0.6038139
127,0.37841988
128,1.1269875
129,0.20140503
130,1.0954075
131,-0.14648071
132,0.9282155
133,-0.22908531
134,0.021837026
135,-0.037758946
136,0.08704811
137,0.26443785
138,0.39010596
139,0.4438573
140,0.09455012
141,0.41581348
142,1.5451345
143,-1.4585409
144,-0.046736233
145,-1.2855042
146,-0.32269514
147,-0.0034855157
148,0.117590226
149,0.3149671
150,0.90564215
151,0.15097474
152,0.02088201
153,1.1034143
154,0.7410995
155,0.6768781
156,1.32483
157,0.052469574
158,0.39479032
159,0.7106632
160,-0.28341985
161,0.25835696
162,0.046275645
163,0.9114769
164,0.27891114
165,0.387928
166,0.6615963
167,1.2909803
168,0.5519742
169,0.5712317
170,-0.112021595
171,0.34555703
172,0.33419356
173,-0.17371604
174,-0.20587426
175,0.5477861
176,0.060176633
177,1.0132319
178,0.6544924
179,-0.2003816
180,0.39929885
181,1.2109125
182,0.41226354
183,-0.106916785
184,-0.00683254
185,0.04429014
186,0.3208843
187,-0.25013885
188,-0.23370643
189,-0.39877388
190,-0.38136947
191,-0.8984137
192,-3.4024603
193,-1.6956458
194,-2.427967
195,-1.7135409
196,-3.4024878
197,-1.9204402
198,-1.9569341
199,-2.0665698
200,-1.9266908
201,-2.0302947
202,-1.7817346
203,-1.8231454
204,-2.5491133
205,-2.7522972
206,-1.5009897
207,-1.9977217
208,-2.4589005
209,-3.404728
210,-2.4147077
211,-1.369768
212,-2.045393
213,-2.309464
214,-1.8954581
215,-1.6159084
216,-1.9977473
217,-3.007267
218,-1.6444123
219,-1.9625525
220,-1.5025086
221,-2.7216816
222,-3.4034104
223,-1.8596163
224,-1.4296973
225,-1.5180082
226,-1.6389418
227,-2.646515
228,-2.4156337
229,-1.5311823
230,-2.4474392
231,-1.8410983
232,-1.9267557
233,-2.2832677
234,-1.6020228
235,-3.399537
236,-2.3636878
237,-2.61581
238,-2.660326
239,-2.3183203
240,-1.8705113
241,-2.069415
242,-1.9042323
243,-2.1752918
244,-2.0441442
245,-1.5539151
246,-1.7605342
247,-2.3862634
248,-2.0379486
249,-3.404808
250,-2.4587307
251,-2.45864
252,-2.2321455
253,-1.9496331
254,-1.7525151
255,-1.7298403
256,-1.6956841
257,-1.7484417
258,-1.9750717
259,-2.2536776
260,-1.6642995
261,-1.7663896
262,-3.4024825
263,-2.296056
264,-1.4903688
265,-2.5151644
266,-2.3570094
267,-1.061135
268,-1.9396458
269,3.097333
270,-1.7002915
271,-1.96405
272,-2.0490751
273,-2.246019
274,-1.2379341
275,-3.4024603
276,2.2074065
277,-2.0270522
278,-2.0526433
279,-1.8147377
280,-1.8707194
281,-2.1032162
282,-1.8674757
283,-1.4117272
284,-1.7077922
285,-2.0343134
286,-2.1636214
287,-2.1330166
