,0
0,-3.075212
1,-2.961944
2,-2.5634065
3,-3.018615
4,-2.528438
5,-2.585841
6,-2.9595013
7,-2.469368
8,-2.839562
9,-1.5865798
10,-2.6208594
11,-2.9328837
12,-2.8415308
13,-3.0084195
14,-2.6724033
15,-2.0344448
16,-2.4820051
17,-2.3975124
18,-2.756292
19,-2.5721111
20,-2.2446032
21,-2.8912416
22,-2.312835
23,-2.063346
24,-2.7800484
25,-2.3436832
26,-2.617204
27,-3.2261014
28,-2.830403
29,-2.1000423
30,-2.7635581
31,-2.3171828
32,-2.7243855
33,-2.9548573
34,-2.684804
35,-2.7541518
36,1.4080018
37,-2.8227003
38,-2.6037302
39,-3.010724
40,-2.9134407
41,-2.1498566
42,-2.6498299
43,-3.2006154
44,-2.8635817
45,-2.3630555
46,-2.890033
47,-2.812095
48,-3.1411464
49,-2.2813318
50,-2.2223845
51,-3.1017911
52,-3.0242574
53,-2.9566894
54,-3.0424848
55,1.7293673
56,-2.8868463
57,-3.1060328
58,-2.6662269
59,-2.5320847
60,-2.8595762
61,-2.8750982
62,-0.9019766
63,-2.8348718
64,-2.743074
65,-2.6636548
66,-2.5142593
67,-2.5552366
68,-2.7450793
69,-2.0258346
70,-2.4548335
71,-1.2112579
72,-2.393172
73,-1.3684572
74,-3.133222
75,-1.5107229
76,-2.1447606
77,-2.4708798
78,-2.1522996
79,-1.9108114
80,-2.9622087
81,-2.6332605
82,-2.5728285
83,-2.882812
84,-2.2415712
85,-3.0956469
86,-2.5830858
87,2.8912344
88,-2.2158325
89,-0.580692
90,-2.1741085
91,-2.6307445
92,-2.7452817
93,-2.3655872
94,-1.958996
95,-2.1108446
96,-0.720863
97,-0.35016233
98,-0.15618813
99,0.29045945
100,-0.58061713
101,-1.5957537
102,-1.0578699
103,-0.70715463
104,-0.27050102
105,-0.8095651
106,-0.17582136
107,-0.6829024
108,-0.4802662
109,-0.22018354
110,-0.6465183
111,-0.96203977
112,-0.20682022
113,-0.94443536
114,-0.67909056
115,-0.98759496
116,-0.42335334
117,-1.2758535
118,-0.94071114
119,-0.731735
120,0.25515258
121,-0.95530653
122,-1.5642753
123,-0.20046307
124,-0.7593008
125,-0.84875315
126,-0.89052534
127,-0.6965978
128,-1.3993855
129,-0.5735064
130,-1.3827558
131,-0.0033179075
132,-1.112946
133,-0.0065557584
134,-0.39219472
135,-0.10670672
136,-0.33127338
137,-0.47259858
138,-0.6800573
139,-0.7218069
140,-0.41688398
141,-0.7113886
142,-1.7937663
143,1.0366064
144,-0.124285966
145,1.0377675
146,0.038383022
147,-0.24109387
148,-0.28643867
149,-0.5632107
150,-1.1029937
151,-0.5427137
152,-0.38912264
153,-1.4710965
154,-0.888242
155,-1.0651782
156,-1.5895675
157,-0.43381706
158,-0.66291803
159,-0.9037274
160,0.039008148
161,-0.50219816
162,-0.22645916
163,-1.1398153
164,-0.66643006
165,-0.6042875
166,-1.0461869
167,-1.6159418
168,-0.93445724
169,-0.82322896
170,-0.2585321
171,-0.54887575
172,-0.7094251
173,-0.115143426
174,-0.0889609
175,-0.8628644
176,-0.4356947
177,-1.2938466
178,-0.93366337
179,-0.096908696
180,-0.72218573
181,-1.5094883
182,-0.7829516
183,-0.2643009
184,-0.28111845
185,-0.3929197
186,-0.71318454
187,-0.045752794
188,-0.07794431
189,0.08266933
190,0.025995504
191,0.71321857
192,3.322761
193,1.3086896
194,2.1126819
195,1.2967731
196,3.3264475
197,1.6361775
198,1.6396501
199,1.7339302
200,1.616494
201,1.7049286
202,1.4933603
203,1.5196948
204,2.2327695
205,2.3442512
206,1.138429
207,1.6959279
208,2.077422
209,3.3431766
210,2.1420646
211,1.2074789
212,1.7846196
213,1.9199274
214,1.4858664
215,1.3220159
216,1.5644021
217,2.8439012
218,1.2762218
219,1.6635349
220,1.2648035
221,2.4563909
222,3.325795
223,1.6300343
224,1.2371219
225,1.2609258
226,1.385635
227,2.393302
228,2.0541153
229,1.1541417
230,2.166572
231,1.5948361
232,1.5824201
233,1.9945469
234,1.3196232
235,3.3169065
236,2.0062513
237,2.392656
238,2.4469604
239,2.0324345
240,1.5175378
241,1.7300553
242,1.6455226
243,1.9623961
244,1.7252827
245,1.3076233
246,1.5136385
247,2.0158172
248,1.7370664
249,3.3329825
250,2.1137657
251,2.1268961
252,1.7704412
253,1.505443
254,1.4500769
255,1.4385841
256,1.3914545
257,1.5038824
258,1.5538355
259,1.8776451
260,1.3429499
261,1.4326339
262,3.3333797
263,1.9439703
264,1.1681253
265,2.2223976
266,1.9911424
267,0.90022093
268,1.6580675
269,-3.250093
270,1.4617598
271,1.6993086
272,1.7763624
273,1.8689736
274,1.0089936
275,3.322761
276,-2.568039
277,1.6888096
278,1.747165
279,1.4540954
280,1.5487669
281,1.7835784
282,1.5048261
283,1.2225945
284,1.4986848
285,1.8333902
286,1.8455081
287,1.9349144
