,0
0,-2.8875194
1,-2.639704
2,-1.8152575
3,-2.2695863
4,-3.3059902
5,-2.0009918
6,-2.6461186
7,-3.0611668
8,-2.89961
9,-0.8411895
10,-2.390438
11,-3.0807343
12,-3.0024562
13,-2.778698
14,-1.9213152
15,-1.5086514
16,-2.1235075
17,-3.3637085
18,-3.0821369
19,-3.1950777
20,-1.3117882
21,-2.9939923
22,-1.736785
23,-1.2125945
24,-2.136238
25,-1.7122602
26,-2.9620237
27,-2.6923637
28,-2.859058
29,-1.395692
30,-3.2039142
31,-1.6301901
32,-3.0452995
33,-1.7424011
34,-3.1479502
35,-1.7159159
36,-0.876732
37,-2.8709521
38,-1.852601
39,-2.7070036
40,-3.1891663
41,-1.287596
42,-3.1466267
43,-2.7766895
44,-2.9494987
45,-2.1375837
46,-2.5972383
47,-2.4458985
48,-3.0446439
49,-1.7122952
50,-1.7094855
51,-2.9278507
52,-2.9640493
53,-2.808576
54,-2.8020113
55,-0.9025524
56,-2.507524
57,-2.9794683
58,-2.684773
59,-3.0900025
60,-2.7293496
61,-3.229597
62,-0.42311218
63,-2.4414282
64,-3.0768347
65,-2.6119084
66,-2.394729
67,-1.8410091
68,-2.6285994
69,-1.3155448
70,-3.3267667
71,1.8059419
72,-3.3819284
73,-0.6449525
74,-2.5441089
75,-0.917338
76,-1.4580798
77,-1.9803736
78,-3.3322697
79,-1.0929255
80,-2.6447356
81,-2.5296826
82,-1.839093
83,-2.9385033
84,-1.6413676
85,-2.714137
86,-1.8184986
87,2.80977
88,-1.8131095
89,0.33090365
90,-1.4396296
91,-3.198983
92,-2.9328032
93,-1.6118386
94,-1.298126
95,-1.207532
96,1.4790921
97,1.1153525
98,0.6838425
99,0.7116325
100,1.3606393
101,-1.1428685
102,1.8822087
103,1.3098234
104,0.31673706
105,0.9618464
106,1.1559114
107,1.5837955
108,0.8531368
109,0.61945903
110,0.706735
111,1.4842451
112,0.7985898
113,1.5737541
114,1.5266254
115,1.4866077
116,0.81416935
117,-0.58196867
118,1.4774245
119,-0.33294225
120,0.89543617
121,-0.5060952
122,-0.83668613
123,0.76248014
124,-0.15836522
125,0.072326966
126,1.8049384
127,1.4381528
128,-0.61487144
129,1.6199346
130,-0.7218742
131,0.7562424
132,-0.38826308
133,0.40494114
134,0.48856997
135,0.431661
136,0.64788383
137,0.59420544
138,-0.12431878
139,1.5674305
140,0.6299933
141,1.7657743
142,-3.5735846
143,-0.6154227
144,0.5797979
145,-0.6406714
146,0.60002637
147,0.682654
148,0.70311993
149,-0.021226004
150,-0.39723185
151,0.9973653
152,0.5263735
153,-0.9414319
154,1.8575208
155,1.7522733
156,-0.9428282
157,0.4670815
158,0.45238364
159,1.677489
160,0.40546316
161,1.2833587
162,1.0930097
163,-0.3163808
164,0.5127615
165,1.2947176
166,1.4705646
167,-0.8999754
168,1.6240345
169,1.463173
170,0.7038255
171,0.7688071
172,1.4271426
173,0.64734244
174,0.69920224
175,0.10732332
176,0.6730206
177,-0.6194056
178,1.3166435
179,1.4768465
180,1.3975871
181,-0.71959615
182,1.3360088
183,0.24411353
184,0.83214825
185,0.54657173
186,0.77879214
187,0.45079944
188,0.74801385
189,0.6817764
190,0.5945704
191,-0.29231882
192,3.466074
193,1.6132187
194,-1.5661778
195,-0.79391617
196,3.2790172
197,2.1503024
198,-0.9533557
199,-1.0289373
200,-0.9937049
201,-1.0242285
202,-0.5349738
203,-0.64034486
204,-1.6275215
205,-1.7504933
206,1.6209043
207,-0.86548674
208,-1.6309125
209,3.2498965
210,-1.3005697
211,1.5662518
212,-1.1050546
213,-1.2435834
214,1.9343293
215,-0.48199725
216,-0.74793625
217,-1.97103
218,1.7116952
219,-0.8655152
220,1.7721819
221,-2.3807123
222,3.4093118
223,-0.9738617
224,1.7576958
225,1.7762463
226,-0.6770508
227,-1.9014722
228,-1.4824575
229,-0.12919891
230,-1.3054148
231,-0.9348188
232,-0.88718635
233,-1.1324201
234,1.877437
235,3.280147
236,-1.2088273
237,-1.5758743
238,-1.6591245
239,-1.2104454
240,-0.8310771
241,-0.9917753
242,-0.70687795
243,-1.1752272
244,-1.0313327
245,1.7189986
246,1.982125
247,-1.3667345
248,-1.0129383
249,3.4763527
250,-1.3711882
251,-1.2769634
252,2.621817
253,2.0689468
254,1.8609134
255,-0.6308168
256,-0.4162976
257,1.8083771
258,-0.66833717
259,-1.4249051
260,1.9856651
261,2.0138474
262,3.2457175
263,-1.2642014
264,1.8095682
265,2.8201804
266,-1.2671976
267,1.562763
268,-0.80634075
269,-3.0350132
270,-0.7425682
271,-0.85266405
272,2.0855885
273,-1.2132776
274,1.7929394
275,3.466074
276,-1.8345249
277,-0.90708095
278,-1.0074372
279,1.929481
280,2.123499
281,1.9801376
282,-0.6989929
283,1.5490539
284,-0.6988323
285,2.2159543
286,2.3728652
287,2.3986235
