,0
0,-2.5681026
1,-2.368044
2,-1.9507363
3,-2.5267408
4,-1.9611578
5,-1.9700121
6,-2.459867
7,-2.2079418
8,-2.372102
9,-0.9205753
10,-1.964914
11,-2.4092371
12,-2.7087421
13,-2.5341249
14,-2.1897595
15,-1.4208553
16,-1.9026505
17,-1.7756121
18,-2.0478466
19,-1.92802
20,-1.5846874
21,-2.4468932
22,-1.7241037
23,-1.3983235
24,-2.1923695
25,-1.8097389
26,-2.0822675
27,-2.6786156
28,-2.118917
29,-1.5848658
30,-2.1364527
31,-1.7412202
32,-2.1095433
33,-2.6014996
34,-1.9135945
35,-2.4793382
36,-0.8663906
37,-2.298507
38,-2.0446367
39,-2.363723
40,-2.630064
41,-1.4997959
42,-1.9595352
43,-2.6478956
44,-2.2156765
45,-1.7970424
46,-2.3052099
47,-2.1142373
48,-2.6636055
49,-1.6299636
50,-1.6710825
51,-2.5483327
52,-2.471076
53,-2.3428557
54,-2.441595
55,-1.23498
56,-2.2545507
57,-2.486741
58,-2.0402322
59,-1.968955
60,-2.3021152
61,-2.3693118
62,-0.32791865
63,-2.2462146
64,-2.1030521
65,-2.0099459
66,-1.9659507
67,-1.9759094
68,-2.1952782
69,-1.3602833
70,-1.7406195
71,-0.6922944
72,-1.7654886
73,-0.68257
74,-2.5988002
75,-0.9804157
76,-1.6760178
77,-1.7154459
78,-1.4614248
79,-1.245351
80,-2.3758037
81,-2.0720732
82,-1.9471941
83,-2.3015265
84,-1.5606761
85,-2.5918899
86,-2.0396504
87,3.2576041
88,-1.5999184
89,0.06229247
90,-1.5668621
91,-1.9551365
92,-2.0531669
93,-1.7712021
94,-1.3551484
95,-1.4116104
96,-0.33102462
97,0.28614736
98,0.40655833
99,0.7971553
100,-0.0066234395
101,-0.96530175
102,-0.47334886
103,-0.010242637
104,0.30176985
105,-0.084626324
106,0.31128058
107,-0.0017357841
108,0.040022068
109,0.39737484
110,0.08792508
111,-0.36325002
112,0.35093525
113,-0.31551003
114,-0.07083227
115,-0.3278453
116,0.06843008
117,-0.64487576
118,-0.27926022
119,-0.34849167
120,0.81910336
121,-0.43662554
122,-0.96204686
123,0.3137548
124,-0.27130902
125,-0.32389343
126,-0.2791521
127,-0.119510755
128,-0.9127541
129,-0.07750731
130,-0.75778764
131,0.47296697
132,-0.61134064
133,0.44752207
134,0.4011671
135,0.37447587
136,0.19824076
137,-0.022083528
138,-0.07464956
139,-0.08001232
140,0.20460479
141,0.029981986
142,-1.2420467
143,1.7283499
144,0.306811
145,1.6991789
146,0.49233562
147,0.16851924
148,0.2570575
149,0.05527752
150,-0.49841046
151,-0.084904015
152,0.22223902
153,-0.86880076
154,-0.4242033
155,-0.3215434
156,-1.0095026
157,0.27746907
158,0.04629139
159,-0.37111387
160,0.4935436
161,-0.08061905
162,0.3369793
163,-0.5067645
164,-0.07580222
165,-0.10437757
166,-0.32638025
167,-0.9201617
168,-0.24912131
169,-0.22096281
170,0.4552055
171,0.05473683
172,-0.109528795
173,0.44807172
174,0.5334335
175,-0.34136415
176,0.13196206
177,-0.61533374
178,-0.30439192
179,0.45078546
180,-0.09389716
181,-0.81614375
182,-0.13225394
183,0.44543856
184,0.23833737
185,0.19547722
186,0.025479246
187,0.53862524
188,0.41159075
189,0.5567324
190,0.57604975
191,1.198713
192,3.6648922
193,1.9433078
194,2.686934
195,1.9965018
196,3.663352
197,2.150206
198,2.2698426
199,2.3074124
200,2.2479858
201,2.2519612
202,1.9836253
203,2.0571015
204,2.7829022
205,3.0116549
206,1.7081172
207,2.2944026
208,2.7752154
209,3.6680794
210,2.71294
211,1.7668579
212,2.2521496
213,2.5371943
214,2.088325
215,1.8938694
216,2.1392655
217,3.2406862
218,1.905253
219,2.2656257
220,1.7854536
221,2.9414482
222,3.6655326
223,2.230538
224,1.7173855
225,1.7360529
226,1.8912431
227,2.9632826
228,2.6185155
229,1.7883221
230,2.6893811
231,2.1300344
232,2.2745256
233,2.6837926
234,1.8086797
235,3.6580515
236,2.5825872
237,2.935162
238,2.9483266
239,2.6519234
240,2.1757493
241,2.2804418
242,2.1641111
243,2.455809
244,2.3374367
245,1.8331401
246,1.9864076
247,2.6946912
248,2.3085065
249,3.664833
250,2.6320207
251,2.7634711
252,2.4182072
253,2.050304
254,1.9843762
255,2.0175939
256,1.8632098
257,2.0575304
258,1.9983582
259,2.4866943
260,1.9078
261,1.8694791
262,3.6613095
263,-1.6206359
264,1.7414916
265,2.8301814
266,2.578031
267,1.4638733
268,2.2749178
269,-2.9679103
270,2.024829
271,2.313266
272,2.351011
273,2.5433698
274,1.4801612
275,3.6648922
276,-2.073752
277,2.2527351
278,2.3615518
279,2.0073197
280,2.0200462
281,2.3061342
282,2.0722885
283,1.7322662
284,1.9669417
285,2.3244233
286,2.3157816
287,2.374836
