,0
0,2.5106785
1,2.6978064
2,2.0424397
3,2.6990752
4,1.9400625
5,2.093813
6,2.873982
7,3.634751
8,3.286882
9,1.1060907
10,2.146626
11,2.7863708
12,3.794259
13,2.8425376
14,3.2149792
15,1.6273415
16,1.8838367
17,1.7214973
18,2.0649486
19,2.1519518
20,1.756988
21,3.227319
22,1.8274595
23,1.3124912
24,2.538166
25,1.8034264
26,2.2201853
27,2.5901563
28,2.211779
29,1.4428694
30,2.1551208
31,1.8040394
32,2.0911899
33,2.0512438
34,1.9780992
35,2.9396152
36,1.0221975
37,2.450441
38,1.7855763
39,2.4721599
40,3.4420123
41,1.5557644
42,3.1579707
43,2.7755508
44,2.6665459
45,1.8943274
46,2.4908085
47,2.1718888
48,3.0276823
49,1.5824478
50,1.6534069
51,2.954545
52,2.9338639
53,2.5662522
54,2.6615157
55,0.97866774
56,2.31781
57,2.618544
58,2.0978045
59,1.9548004
60,2.4930415
61,3.2731652
62,0.24515416
63,2.3084016
64,2.299969
65,1.9998186
66,1.9942557
67,1.9127861
68,2.434176
69,1.4090143
70,1.6566069
71,-1.7228003
72,1.8677988
73,-1.7671661
74,2.9198694
75,0.91506267
76,1.2794795
77,1.8733656
78,1.4422288
79,1.1414788
80,2.6376991
81,2.0255513
82,2.0989876
83,2.4277844
84,1.4187187
85,2.9301474
86,3.270883
87,-4.271432
88,1.6488899
89,-0.11176139
90,3.7576036
91,2.1378722
92,2.122633
93,1.6143878
94,1.4649372
95,1.3850873
96,-0.34283715
97,-0.44113666
98,-0.28529787
99,-0.560162
100,-0.6110184
101,0.9369189
102,-1.6091545
103,-0.7191351
104,-0.2048845
105,-0.28378904
106,-0.9250005
107,-1.3887465
108,-0.49261677
109,-0.6914646
110,-0.6328101
111,0.19340149
112,-0.43289232
113,0.25393057
114,-1.3782265
115,0.0011650473
116,-0.42840716
117,0.6159679
118,-0.6665673
119,0.34181368
120,-0.83764136
121,0.48338696
122,0.9615493
123,-0.45693016
124,0.27233815
125,0.14420098
126,-1.5058897
127,-1.0296767
128,0.81857944
129,-1.3374978
130,0.74525774
131,-0.65167403
132,0.38077798
133,-0.30469215
134,-1.0495448
135,-0.5438814
136,-0.3439857
137,-0.026236407
138,0.21907818
139,-1.2851384
140,-0.64682233
141,-1.2657995
142,1.2618105
143,0.6468464
144,-0.7546243
145,0.55563843
146,-0.5978771
147,-0.4542012
148,-0.41384906
149,0.25192907
150,0.55763626
151,-0.42191887
152,-0.19669154
153,0.8900242
154,-1.4263133
155,-1.5974735
156,0.95149446
157,-0.28312606
158,-0.21608515
159,0.0591928
160,-0.46425736
161,-1.0737035
162,-0.27960065
163,0.37553692
164,-0.14737813
165,-0.14595684
166,0.08785253
167,-2.069171
168,-0.9532608
169,-0.16070542
170,-0.5024691
171,-0.020648722
172,-0.8628249
173,-0.3961352
174,-0.84416544
175,0.19626844
176,-0.39592847
177,0.6502631
178,0.22658068
179,-1.1420467
180,-1.0492431
181,0.67968607
182,0.065059066
183,-0.3066412
184,-0.5494839
185,-0.2625957
186,-0.21459219
187,-0.44314814
188,-0.6750579
189,-0.5659475
190,-0.5409925
191,-0.0784661
192,-4.206239
193,-1.8326559
194,2.9376101
195,0.7661013
196,-4.194432
197,-2.2568874
198,-2.206013
199,-2.2704682
200,-2.207458
201,1.0820981
202,-1.6949525
203,-1.9971397
204,3.353953
205,3.1057355
206,-1.8048859
207,1.2127335
208,3.5229056
209,-4.1956263
210,1.8903414
211,-1.8055351
212,1.1528198
213,-2.6143389
214,-1.9969094
215,-1.8875209
216,-2.0025744
217,2.240758
218,-1.8642547
219,-2.1904354
220,-1.760676
221,3.08518
222,-4.167825
223,-2.4200716
224,-1.6480577
225,-1.829644
226,-1.972132
227,3.1363082
228,2.0092192
229,-1.5569056
230,2.000379
231,0.94357675
232,1.129478
233,1.6450224
234,-1.9639156
235,-4.1537075
236,1.4392321
237,2.542087
238,2.0003257
239,-2.879527
240,-2.2159996
241,-2.29837
242,0.812881
243,1.6856395
244,1.3685024
245,-1.8628808
246,-2.0609224
247,1.7161895
248,1.2987773
249,-4.14302
250,3.760655
251,-2.7469535
252,-2.4831643
253,-2.116189
254,-2.0634823
255,0.62534356
256,-1.8510273
257,-1.8692431
258,0.74393463
259,1.600429
260,-1.9219658
261,-1.8934786
262,-4.1383424
263,1.4527643
264,-1.7666705
265,-2.9563923
266,1.264941
267,-1.5664208
268,-2.0849369
269,3.351009
270,-1.941662
271,1.3913925
272,-2.3381839
273,-2.3625145
274,-1.6776397
275,-4.206239
276,2.0138938
277,-2.1818805
278,-2.3047848
279,-2.1382792
280,-2.2103193
281,-2.3619864
282,-2.0729403
283,-1.6491678
284,-2.125035
285,-2.3580875
286,-2.3105288
287,-2.3813012
