,0
0,-2.8651733
1,-2.711248
2,-2.2884352
3,-2.8860915
4,-2.1360807
5,-2.3284297
6,-2.762332
7,-2.4405742
8,-2.5682616
9,-1.3047585
10,-2.2802818
11,-2.73338
12,-3.132509
13,-2.8611493
14,-2.5630262
15,-1.6332276
16,-2.1131663
17,-2.0617504
18,-2.389896
19,-2.2777784
20,-1.8825688
21,-2.7255898
22,-2.1009858
23,-1.8368728
24,-2.4964206
25,-1.9945997
26,-2.3242733
27,-2.892775
28,-2.3767009
29,-1.6436931
30,-2.474035
31,-1.9929366
32,-2.4534845
33,-2.806306
34,-2.1937225
35,-2.6790128
36,-1.2588372
37,-2.5028067
38,-2.3395205
39,-2.7125602
40,-2.8327549
41,-1.7594538
42,-2.348731
43,-2.8738606
44,-2.5751367
45,-2.0419593
46,-2.5930507
47,-2.4143507
48,-2.9126432
49,-1.8989286
50,-1.8508915
51,-2.9121885
52,-2.5896077
53,-2.634952
54,-2.855032
55,-1.53556
56,-2.4569795
57,-2.811343
58,-2.3696156
59,-2.11939
60,-2.5601485
61,-2.7833786
62,-0.56503034
63,-2.538659
64,-2.2761602
65,-2.3724647
66,-2.156657
67,-2.2890391
68,-2.516905
69,-1.5815903
70,-2.006751
71,-0.80770624
72,-2.097077
73,-0.9250234
74,-2.9922636
75,-1.2407682
76,-1.7999172
77,-2.0861042
78,-1.7376423
79,-1.5486255
80,-2.601069
81,-2.2858295
82,-2.2923932
83,-2.6315017
84,-1.8915317
85,-2.9069028
86,-2.2508273
87,3.2784586
88,-1.8739991
89,-0.30223668
90,-1.7623739
91,-2.3676708
92,-2.2137167
93,-1.9562304
94,-1.6284723
95,-1.7127249
96,-0.41923204
97,0.048966587
98,0.04736291
99,0.49892378
100,-0.13726749
101,-1.1488622
102,-0.71758306
103,-0.16578466
104,0.06568961
105,-0.45764542
106,0.2822161
107,-0.3419291
108,-0.14916512
109,0.17280617
110,-0.1421652
111,-0.64531434
112,0.101192385
113,-0.5387174
114,-0.29873598
115,-0.4835298
116,-0.14096129
117,-0.9629369
118,-0.48250636
119,-0.4923476
120,0.5869959
121,-0.6165645
122,-1.3890283
123,0.31646705
124,-0.3876605
125,-0.47657734
126,-0.4427147
127,-0.21460393
128,-1.1160538
129,-0.13681364
130,-0.906205
131,0.33188334
132,-0.64259976
133,0.21899286
134,0.23079564
135,0.20129073
136,0.014391035
137,-0.22971915
138,-0.34205842
139,-0.26595086
140,-0.020325035
141,-0.0644343
142,-1.470233
143,1.4768727
144,-0.006850511
145,-0.7709874
146,0.2438609
147,-0.0287797
148,0.06312395
149,-0.24042054
150,-0.81504375
151,-0.26209146
152,0.018933877
153,-1.0079746
154,-0.5426911
155,-0.6529396
156,-1.1719165
157,0.22441769
158,-0.26246792
159,-0.49881583
160,0.26514354
161,-0.042520277
162,0.08414838
163,-0.74883443
164,-0.34629193
165,-0.15002018
166,-0.60340816
167,1.7890344
168,-0.523956
169,-0.46159926
170,0.14344662
171,-0.20729783
172,-0.22848547
173,0.1580363
174,0.27452317
175,-0.55251354
176,-0.009102643
177,-0.98663723
178,-0.50639355
179,0.44584608
180,-0.28556553
181,-1.0791456
182,-0.5596181
183,0.30951288
184,-0.057626724
185,-0.12217729
186,-0.28485352
187,0.23979591
188,0.28273642
189,0.32861176
190,0.4075975
191,0.93589896
192,3.6197023
193,1.590105
194,2.4440758
195,1.7370567
196,3.61419
197,1.8756676
198,2.0367856
199,1.9948826
200,2.0259557
201,-1.2993038
202,1.7943232
203,1.8614423
204,2.5424488
205,-3.305712
206,1.4526598
207,1.9946071
208,2.512073
209,3.5891373
210,2.432846
211,1.5067036
212,2.0485706
213,2.3417244
214,1.8236163
215,1.6932546
216,1.8998854
217,3.1941447
218,1.6885065
219,1.9835277
220,1.6605282
221,2.7910247
222,3.638687
223,1.9684222
224,1.5677515
225,1.446979
226,1.741082
227,2.6670778
228,2.4690516
229,1.457024
230,2.4647467
231,1.8513017
232,2.0127587
233,2.244104
234,1.6901116
235,3.601706
236,2.4102669
237,-3.0869458
238,2.758777
239,2.37182
240,1.8906558
241,2.0877328
242,1.8842466
243,2.281957
244,2.1035407
245,1.5993335
246,1.7858522
247,2.3011205
248,2.1613533
249,3.61769
250,2.4158611
251,2.494513
252,2.2358027
253,1.9339578
254,1.8179853
255,1.6601193
256,1.6353732
257,1.7794917
258,1.753092
259,2.2391672
260,1.6172909
261,1.7925885
262,3.6185687
263,-1.9490919
264,1.453853
265,2.6101446
266,2.4074202
267,1.1872764
268,1.9283366
269,-3.2259746
270,1.7151794
271,2.0971692
272,1.9849352
273,2.2840486
274,1.3503414
275,3.6197023
276,-2.4140482
277,1.9656708
278,2.1413352
279,1.6144341
280,1.8260396
281,2.0332277
282,1.797968
283,1.4227452
284,1.839695
285,2.0592942
286,1.9956863
287,1.9447381
