,0
0,3.0638978
1,2.9668972
2,2.4526958
3,3.2719924
4,2.1514163
5,2.396645
6,2.824679
7,2.4393477
8,2.788561
9,1.417247
10,2.419052
11,2.8574018
12,3.6590228
13,3.0181415
14,2.658894
15,1.7492115
16,2.2877512
17,2.131867
18,2.4990618
19,2.3152385
20,1.9362181
21,3.0195115
22,2.15056
23,1.5770369
24,2.6720643
25,2.1422396
26,2.5500154
27,2.9196782
28,2.4585333
29,1.6126156
30,2.3313627
31,2.1369689
32,2.4575367
33,3.1942272
34,2.2727866
35,3.024807
36,1.196538
37,2.61122
38,2.4517233
39,2.7802715
40,3.1252735
41,1.8211172
42,2.401918
43,3.0373726
44,2.5714817
45,2.293148
46,2.743403
47,2.4815888
48,2.9860764
49,2.1772037
50,1.984934
51,2.9262395
52,2.817266
53,2.7220006
54,3.0261543
55,-2.1667528
56,2.6417704
57,2.9027772
58,2.3861856
59,2.1368165
60,2.74619
61,2.6414616
62,0.6971092
63,2.6735358
64,2.415787
65,2.3834455
66,2.2430992
67,2.2769647
68,2.6152143
69,1.7020848
70,2.0548658
71,0.81849813
72,2.0279613
73,0.89813
74,2.964234
75,1.2956673
76,1.7637689
77,2.3518414
78,3.1679463
79,1.5446339
80,2.6592283
81,2.2546654
82,2.4018714
83,2.4943662
84,1.7440745
85,2.9939866
86,2.6154718
87,-3.8739495
88,2.056172
89,0.35275352
90,2.000401
91,2.2142596
92,2.3530574
93,2.229309
94,1.7093043
95,1.6574997
96,0.36772603
97,-0.17027067
98,-0.19655964
99,-0.46970913
100,0.1781884
101,1.311291
102,0.6731772
103,0.10749392
104,-0.28997317
105,0.31081408
106,-0.08721594
107,0.19792923
108,-0.022538021
109,-0.15786223
110,0.119865
111,0.50111806
112,0.0526444
113,0.5978926
114,0.23538113
115,0.5403179
116,0.024919808
117,0.91589224
118,0.4232425
119,0.45943564
120,-0.4920779
121,0.67771715
122,1.3162899
123,-0.07359442
124,0.43110195
125,0.5380088
126,0.54678065
127,0.35114437
128,0.9769987
129,-0.009220257
130,1.0439043
131,-0.5401673
132,0.7668189
133,-0.27813533
134,-0.46587253
135,-0.13299002
136,-0.15521824
137,0.17416173
138,0.33082658
139,0.44365558
140,0.017128326
141,0.36261022
142,1.4889418
143,0.746113
144,-0.23131105
145,0.76840794
146,-0.30147666
147,-0.17025821
148,0.085634835
149,0.26768297
150,0.74249476
151,0.055378288
152,-0.08843458
153,1.2468112
154,0.44269225
155,0.5980195
156,1.2198805
157,-0.1407331
158,0.259459
159,0.4589611
160,-0.44266886
161,0.051316
162,-0.16686048
163,0.75441855
164,0.32133764
165,0.23336384
166,0.6451031
167,1.1970817
168,0.5186788
169,0.46048903
170,-0.17915834
171,0.32079318
172,0.2584695
173,-0.23010899
174,0.03136907
175,0.5588438
176,0.058615685
177,0.962731
178,0.40687853
179,-0.14428267
180,0.29241025
181,1.0238649
182,0.50060594
183,-0.28528458
184,-0.07623835
185,0.13020918
186,0.5163968
187,-0.18696478
188,-0.30162627
189,-0.32495183
190,-0.3267859
191,-1.0022398
192,-3.8291385
193,-1.5152754
194,-2.3945665
195,1.092532
196,-3.838464
197,-1.8846205
198,-1.9254115
199,-2.0914476
200,-1.8983237
201,1.2889609
202,-1.8064492
203,-1.8415043
204,-2.549707
205,3.7177763
206,-1.4390503
207,-2.1103976
208,3.516643
209,-3.6477087
210,-2.305176
211,-1.3588767
212,-2.0835385
213,-2.342633
214,-1.8936777
215,-1.6275841
216,-1.8464202
217,-3.2714648
218,-1.5089846
219,-1.8268857
220,-1.5630741
221,3.3317227
222,-3.741108
223,-1.8790622
224,-1.4574082
225,-1.3445356
226,-1.6886897
227,3.517774
228,-2.4790795
229,-1.4315808
230,-2.359794
231,-1.9175012
232,-1.9100124
233,-2.2531745
234,-1.5740899
235,-3.8625596
236,-2.3928328
237,3.5242028
238,-2.7785285
239,-2.4398694
240,-1.8753893
241,-2.136193
242,-1.920579
243,3.0120857
244,-2.0615182
245,-1.4390389
246,-1.723527
247,-2.4101064
248,-2.0429752
249,-3.9338145
250,-2.321184
251,-2.3995297
252,3.972013
253,-1.8574387
254,-1.6926776
255,-1.7070439
256,-1.5243962
257,-1.7971404
258,-1.7287679
259,-2.2427921
260,-1.6622307
261,-1.77841
262,-3.864453
263,1.8471975
264,-1.5290384
265,-2.6482465
266,-2.360384
267,-1.1479254
268,-1.7367327
269,3.389863
270,-1.7325214
271,-2.0895166
272,-1.8378959
273,-2.3086262
274,-1.2745361
275,-3.8291385
276,2.4116118
277,-1.9532299
278,-1.9720081
279,-1.755785
280,-1.8931956
281,-1.8556547
282,-1.8814089
283,-1.3822892
284,-1.6708246
285,-1.978316
286,-2.1711593
287,-2.2046285
