,0
0,1.7398005
1,2.0499256
2,2.041482
3,5.2019377
4,3.244271
5,4.5549784
6,2.189818
7,1.6227014
8,2.0227056
9,2.402802
10,3.0022364
11,2.650679
12,1.2300472
13,5.1031933
14,1.4924096
15,2.005138
16,4.7669744
17,3.6783316
18,3.077013
19,3.6506639
20,1.2786002
21,2.0537155
22,2.6432874
23,2.095002
24,1.9869123
25,4.225498
26,4.6620045
27,5.2502685
28,4.724081
29,1.238946
30,3.280305
31,2.3414886
32,4.0872917
33,1.6395141
34,4.422298
35,1.607323
36,-0.32997638
37,4.3792152
38,2.694384
39,4.6676464
40,1.9769475
41,2.0007417
42,2.1269405
43,2.2445822
44,2.7624912
45,3.0618904
46,2.910543
47,4.4131927
48,1.8336406
49,4.366294
50,4.3820705
51,2.0354116
52,4.97058
53,2.6526346
54,2.7781827
55,4.90214
56,2.7793846
57,2.4399512
58,4.4590034
59,3.1858633
60,3.0847669
61,2.0947287
62,-4.2718763
63,4.6079893
64,4.0868692
65,3.3579748
66,4.496337
67,2.6264815
68,4.1356754
69,2.833877
70,4.084897
71,-3.7638066
72,2.4767098
73,2.3729267
74,2.1991658
75,-1.282902
76,3.257529
77,2.6910138
78,4.6069055
79,-2.4340644
80,2.2439003
81,4.458298
82,2.4124217
83,3.3512082
84,4.4722104
85,1.8283304
86,1.9583639
87,-1.6897371
88,3.5419326
89,-3.904443
90,2.110727
91,4.6950727
92,4.3251505
93,2.5138407
94,1.7825253
95,1.4565691
96,-2.0929055
97,-2.0765367
98,-2.31125
99,-1.1700029
100,-2.0014722
101,-2.0104256
102,-1.5394865
103,-1.6657028
104,-1.653165
105,-2.8267643
106,-1.8213116
107,-1.8390278
108,-2.3813522
109,-2.0474064
110,-2.63538
111,-2.0810916
112,-2.158636
113,-2.6995149
114,-1.5957592
115,-2.260137
116,-2.397144
117,-2.3927085
118,-2.5665712
119,1.9911317
120,-1.5309925
121,2.3590138
122,2.619181
123,-3.1214714
124,-1.7881415
125,-3.0351815
126,-1.8814225
127,-2.1554112
128,2.531424
129,-1.5292771
130,-2.0512445
131,-1.7669615
132,3.525593
133,-1.5261776
134,1.8052899
135,2.8232236
136,-2.476267
137,-1.9840825
138,-1.9158492
139,-1.77899
140,-1.5485283
141,-1.578955
142,-2.0735002
143,0.94146377
144,-1.4184086
145,1.5954309
146,-1.8427522
147,-2.2650163
148,-2.087902
149,-2.6411533
150,-2.4169114
151,-2.3852868
152,-3.6357188
153,2.1262982
154,-1.6347222
155,1.7393028
156,3.0879712
157,-2.694354
158,-3.8106742
159,-1.9630102
160,-1.5111476
161,4.547225
162,-1.6328256
163,-3.8347733
164,-2.8807325
165,-2.4808795
166,-2.8715026
167,4.6048617
168,-2.525867
169,-2.56994
170,-4.075227
171,-3.4516249
172,-1.8203546
173,-2.5042338
174,-4.5176306
175,-3.389952
176,-3.880319
177,-2.28052
178,-2.8952131
179,-1.3301027
180,-2.1621552
181,3.196435
182,-2.7216554
183,2.091591
184,-2.0666263
185,-3.2468634
186,-4.119995
187,-4.360879
188,-2.365701
189,-4.0679817
190,-1.5561925
191,1.3635411
192,-4.4138336
193,0.19351667
194,0.78379744
195,1.0421939
196,-4.272109
197,0.3757515
198,-0.210839
199,0.37852085
200,0.881384
201,-0.9138064
202,0.55154634
203,0.48836756
204,0.94460905
205,0.5877361
206,0.14659968
207,0.25921538
208,0.4648605
209,-4.772767
210,0.8243799
211,-0.020059615
212,-0.78019106
213,0.42565352
214,-0.17760327
215,-0.024351109
216,0.21103796
217,1.8554087
218,0.456158
219,0.56687295
220,-0.01603736
221,0.44331178
222,-4.505864
223,0.26091644
224,-0.061306126
225,-0.85188794
226,0.45353994
227,0.5250002
228,0.4553734
229,0.43411922
230,0.31983462
231,0.5141889
232,0.3021473
233,0.62932086
234,-0.28330785
235,-4.0815153
236,1.0602592
237,1.3873129
238,1.0435641
239,-0.3805142
240,-0.07505387
241,0.27597776
242,0.3095024
243,0.5725701
244,1.0988675
245,-0.102705054
246,0.16225544
247,-0.53459305
248,0.46117288
249,-4.2825603
250,0.66299033
251,0.56476104
252,0.650749
253,0.31038928
254,0.25392124
255,-0.094704404
256,0.78852755
257,0.67267275
258,0.23108967
259,0.49797392
260,0.19057599
261,0.12432607
262,-4.4921746
263,-0.5303596
264,-0.28495127
265,-1.0354464
266,-0.49012345
267,-0.4757094
268,0.20381829
269,1.50654
270,0.85328794
271,0.62687683
272,-0.65444416
273,0.5176292
274,-0.88724196
275,-4.4138336
276,2.2300947
277,0.672074
278,0.14601696
279,-0.34682113
280,0.31164193
281,-0.6216206
282,0.5098759
283,-0.45612568
284,1.0567577
285,-0.50002104
286,0.342962
287,0.13987404
