,0
0,-2.8246572
1,-2.7894113
2,-2.2745867
3,-2.812953
4,-2.344904
5,-2.2868986
6,-2.7583919
7,-2.3807192
8,-2.7251005
9,-1.2189722
10,-2.2664316
11,-2.6910095
12,-2.8425992
13,-2.8040926
14,-2.4371362
15,-1.754137
16,-2.1694386
17,-2.114984
18,-2.4142716
19,-2.2928123
20,-2.0480504
21,-2.732258
22,-2.1691685
23,-1.5459685
24,-2.532382
25,-2.0378506
26,-2.402573
27,-2.9189615
28,-2.45334
29,-1.8830873
30,-2.4240792
31,-2.1179986
32,-2.3941596
33,-2.815659
34,-2.210194
35,-2.5926085
36,-1.246131
37,-2.5497432
38,-2.2889447
39,-2.7313547
40,-2.9016643
41,-1.8567166
42,-2.3830345
43,-2.908997
44,-2.625898
45,-2.179973
46,-2.6365128
47,-2.4086995
48,-2.9636438
49,-2.0457587
50,-1.9722881
51,-2.8940475
52,-2.711657
53,-2.6216764
54,-2.8089905
55,2.176209
56,-2.5146635
57,-2.8038383
58,-2.395358
59,-2.222422
60,-2.694315
61,-2.5982952
62,-0.63923836
63,-2.5693126
64,-2.431375
65,-2.43056
66,-2.2075913
67,-2.217276
68,-2.487091
69,-1.6932919
70,-2.2649026
71,-1.0224142
72,-2.119825
73,-1.0667002
74,-2.8487434
75,-1.1805553
76,-1.8486979
77,-2.212897
78,-1.9248511
79,-1.5667664
80,-2.6943636
81,-2.3332052
82,-2.302342
83,-2.6277418
84,-1.9416735
85,-2.915929
86,-2.38348
87,3.0640216
88,-1.9686846
89,-0.22905257
90,-1.8290591
91,-2.3204803
92,-2.4481254
93,-2.0752876
94,-1.6477721
95,-1.7728084
96,-0.36161062
97,0.12154408
98,0.41447705
99,0.63747644
100,-0.2695465
101,-1.3900182
102,-0.6905017
103,-0.32912534
104,0.26803523
105,-0.31753805
106,0.3013201
107,-0.2010783
108,-0.19101904
109,0.24783398
110,-0.08755762
111,-0.52430475
112,0.124501966
113,-0.62806284
114,-0.3188597
115,-0.70458966
116,-0.014601313
117,-1.0207503
118,-0.5405801
119,-0.49142057
120,0.63317215
121,-0.6810649
122,-1.150873
123,0.23013254
124,-0.4204041
125,-0.6578115
126,-0.527412
127,-0.2684235
128,-1.0748305
129,-0.21279134
130,-1.1193709
131,0.27070194
132,-0.8236718
133,0.44995388
134,0.12099871
135,0.21558358
136,0.057770316
137,-0.20440917
138,-0.27194363
139,-0.35027248
140,-0.019184375
141,-0.42042267
142,-1.5506643
143,1.4070072
144,0.18304041
145,1.3878497
146,0.4582253
147,0.21488005
148,0.09478544
149,-0.20312603
150,-0.64111185
151,-0.0787608
152,0.12803641
153,-1.159966
154,-0.6939504
155,-0.68217945
156,-1.2700001
157,0.16836865
158,-0.21311054
159,-0.54538345
160,0.49404112
161,-0.15467194
162,0.0942536
163,-0.7849461
164,-0.32753414
165,-0.33453333
166,-0.66917
167,-1.3134794
168,-0.62460744
169,-0.51346123
170,0.14938115
171,-0.19013272
172,-0.38924956
173,0.38535684
174,0.30927277
175,-0.4534961
176,-0.0018352196
177,-0.9304992
178,-0.65044725
179,0.21184117
180,-0.35793558
181,-1.2909977
182,-0.31766182
183,0.196802
184,0.07891701
185,0.027652398
186,-0.36549413
187,0.3430162
188,0.34046182
189,0.5579071
190,0.5298963
191,1.0541031
192,3.5341668
193,1.6725901
194,2.473535
195,1.8121394
196,3.5353107
197,1.9719203
198,2.089046
199,2.1560664
200,1.9929078
201,2.1203015
202,1.9087443
203,1.8833716
204,2.5830584
205,2.8077583
206,1.5468081
207,2.0889196
208,2.4892228
209,3.4886847
210,2.5410578
211,1.4469159
212,2.063315
213,2.3515792
214,2.0465612
215,1.7299615
216,2.1385207
217,3.1027696
218,1.6564273
219,2.0497818
220,1.5991781
221,2.724246
222,3.5352368
223,1.9753406
224,1.5306088
225,1.6104639
226,1.7382739
227,2.7416863
228,2.5013654
229,1.6662513
230,2.6241705
231,1.9916105
232,2.0936337
233,2.4179497
234,1.6850879
235,3.5344424
236,2.4377656
237,2.7987978
238,2.793202
239,2.4713626
240,1.9273342
241,2.1798615
242,2.0450249
243,2.2272654
244,2.1392703
245,1.6366429
246,1.9118241
247,2.536817
248,2.0874436
249,3.5477066
250,2.4889307
251,2.549296
252,2.2294059
253,1.8273875
254,1.7760108
255,2.0088763
256,1.7681713
257,1.7522897
258,2.0842576
259,2.2564495
260,1.6809902
261,1.8637383
262,3.5295112
263,-1.7993425
264,1.5323274
265,2.6187086
266,2.3790998
267,1.1745414
268,2.088988
269,-3.1551156
270,1.7785083
271,2.0928903
272,2.1646113
273,2.3583927
274,1.3212867
275,3.5341668
276,-2.3069303
277,2.1167035
278,2.105945
279,1.8841248
280,1.8279713
281,2.0845752
282,1.9809933
283,1.5713308
284,1.8009537
285,2.136839
286,2.2232237
287,2.2322958
