,0
0,2.6462493
1,2.516364
2,2.0270636
3,2.55903
4,2.0307176
5,2.0770187
6,2.4935138
7,2.0754323
8,2.456007
9,1.0293462
10,2.073956
11,2.4923255
12,2.6618679
13,2.5887606
14,2.2357876
15,1.5847389
16,1.8901887
17,1.8714687
18,2.1486301
19,2.0382514
20,1.8094064
21,2.4962237
22,1.8609025
23,1.5104507
24,2.3011715
25,1.8895625
26,2.1053815
27,2.7908673
28,2.2619681
29,1.5691812
30,2.2231312
31,1.7800876
32,2.3140843
33,2.571128
34,2.1513352
35,2.4255447
36,1.1915096
37,2.341331
38,2.1066492
39,2.5368025
40,2.6872292
41,1.5850656
42,2.135035
43,2.7106214
44,2.381037
45,1.9700418
46,2.401849
47,2.2654638
48,2.6799965
49,1.8024306
50,1.7572205
51,2.6931496
52,2.5500383
53,2.4692469
54,2.6273506
55,-2.2767518
56,2.3852782
57,2.6193304
58,2.1280746
59,1.9871925
60,2.357671
61,2.245247
62,0.5223405
63,2.2940555
64,2.1943927
65,2.161479
66,1.9857981
67,1.9777623
68,2.3257475
69,1.5109286
70,1.885463
71,0.8183061
72,1.9161624
73,0.8700808
74,2.624924
75,1.104974
76,1.6956972
77,2.022375
78,1.623952
79,1.4223931
80,2.3771496
81,2.099105
82,2.0323882
83,2.3729835
84,1.6717968
85,2.6771684
86,2.0978236
87,-3.2377744
88,1.5950388
89,0.14823441
90,1.6564885
91,2.1091616
92,2.1573057
93,1.858376
94,1.5312953
95,1.5432532
96,0.35755974
97,-0.10614402
98,-0.27315468
99,-0.6860911
100,0.15854467
101,1.0059925
102,0.57996136
103,0.3514455
104,-0.2748309
105,0.27540576
106,-0.2792234
107,0.098783314
108,0.106642306
109,-0.22858691
110,0.096472956
111,0.5628802
112,-0.054000884
113,0.5050478
114,0.2585035
115,0.5714892
116,0.012484298
117,0.8807297
118,0.4226907
119,0.44245994
120,-0.57219553
121,0.4387658
122,1.0709847
123,-0.2311852
124,0.4675517
125,0.5409597
126,0.4854768
127,0.1729095
128,0.9653348
129,0.15846157
130,0.8932922
131,-0.3174633
132,0.7034514
133,-0.334088
134,-0.11586336
135,-0.17640695
136,-0.013538569
137,0.19681565
138,0.33582917
139,0.24028322
140,-0.05946575
141,0.1346812
142,1.2963467
143,-1.5863469
144,-0.20880249
145,0.5926382
146,-0.3432054
147,-0.27011463
148,-0.12921643
149,0.1560373
150,0.5503004
151,0.24607423
152,-0.037225477
153,0.91278577
154,0.56704533
155,0.48993662
156,1.1720941
157,-0.14792098
158,0.106998906
159,0.568387
160,-0.41795483
161,0.15135254
162,-0.12729639
163,0.62150085
164,0.2514392
165,0.20872477
166,0.5295977
167,0.95533556
168,0.5036635
169,0.42669174
170,-0.27062637
171,0.050885357
172,0.22359002
173,-0.26057926
174,-0.33747092
175,0.4789552
176,0.046232216
177,0.7544775
178,0.5240884
179,-0.31362414
180,0.15271741
181,0.99336886
182,0.27824992
183,-0.19430068
184,-0.08332162
185,-0.0342779
186,0.24753192
187,-0.27723664
188,-0.2873487
189,-0.38838643
190,-0.31182975
191,-1.1700811
192,-3.5267947
193,-1.8607588
194,-2.580008
195,-1.971401
196,-3.525501
197,-2.095135
198,-2.1615052
199,-2.2490606
200,-2.1198928
201,-2.1497803
202,-1.972672
203,-2.0519052
204,-2.6975014
205,-2.863655
206,-1.6245887
207,-2.1942725
208,-2.6638823
209,-3.529941
210,-2.6147623
211,-1.5411577
212,-2.1970804
213,-2.4656396
214,-2.016171
215,-1.8388093
216,-2.0801492
217,-3.1273382
218,-1.7137401
219,-2.0554698
220,-1.6980083
221,-2.872766
222,-3.5269587
223,-2.1691482
224,-1.6079575
225,-1.5816268
226,-1.8232472
227,-2.8212702
228,-2.5551436
229,-1.664206
230,-2.6235614
231,-2.0988073
232,-2.157349
233,-2.3609352
234,-1.7939385
235,-3.5173845
236,-2.5247402
237,-2.8550053
238,-2.837876
239,-2.5107584
240,-2.006886
241,-2.294619
242,-2.0554855
243,-2.4291444
244,-2.201115
245,-1.674228
246,-1.9534028
247,-2.5166125
248,-2.2633247
249,-3.5277724
250,-2.525072
251,-2.6351123
252,-2.4622073
253,-1.9762464
254,-1.8878992
255,-1.9709244
256,-1.850872
257,-1.8834996
258,-2.0318813
259,-2.4206104
260,-1.6924773
261,-1.8779739
262,-3.5259893
263,1.5523403
264,-1.6177185
265,-2.764072
266,-2.4692326
267,-1.3797204
268,-2.0997686
269,2.9609075
270,-1.8970472
271,-2.1533203
272,-2.0891285
273,-2.3964431
274,-1.4587324
275,-3.5267947
276,2.026706
277,-2.1351457
278,-2.2131023
279,-1.8702791
280,-1.9572821
281,-2.2043905
282,-1.9730453
283,-1.6533736
284,-1.9855869
285,-2.2282903
286,-2.2950737
287,-2.2597854
