,0
0,-1.123879
1,-1.0377573
2,-1.3978364
3,-0.8205028
4,-1.7895789
5,-1.5689001
6,-0.8170287
7,0.070819944
8,-0.5233757
9,0.95925295
10,-1.5021262
11,-1.3121045
12,0.013852427
13,-0.9775593
14,-0.24901257
15,0.3157084
16,-1.5734212
17,-1.8850923
18,-1.5204773
19,-1.5691719
20,-1.9658941
21,-0.6874948
22,-0.2505333
23,0.37007892
24,-0.47704497
25,-1.7964312
26,-1.4334476
27,-1.1552233
28,-1.6204967
29,0.47960162
30,-1.6369627
31,-1.7831755
32,-1.575134
33,-0.28865686
34,-1.6808642
35,-0.09282284
36,0.89996153
37,-1.4322925
38,-1.6363482
39,-1.3201153
40,-0.10392581
41,0.40052843
42,-1.1327902
43,-0.9487076
44,-1.1608592
45,-1.7227182
46,-1.3154902
47,-1.6420783
48,-0.7250702
49,-1.8817325
50,-2.0022962
51,-0.993332
52,-1.148317
53,-1.306416
54,-1.0869558
55,0.2999072
56,-1.2883141
57,-1.2359071
58,-1.6625637
59,-1.6545658
60,-1.3084737
61,-0.18784234
62,1.4257749
63,-1.3392646
64,-1.5369756
65,-1.5358
66,-1.7068138
67,-0.9247484
68,-1.266675
69,0.32252085
70,-1.8151577
71,1.2815971
72,-1.8620645
73,1.0217617
74,-0.8540838
75,0.71020806
76,-0.2250207
77,-1.7055585
78,0.29686597
79,0.47577813
80,-0.96978056
81,-1.7079597
82,-1.1130782
83,-1.2952437
84,-2.0365229
85,-0.60911494
86,-0.020128665
87,-2.2890098
88,-1.922855
89,2.6014173
90,0.32973158
91,-1.5711833
92,-1.6170782
93,-0.31124026
94,0.3457489
95,0.47602358
96,3.2627115
97,2.868843
98,2.7665334
99,2.376194
100,2.8109808
101,0.65353614
102,1.3642603
103,2.9417996
104,2.7276926
105,2.8347301
106,2.8129046
107,2.936807
108,2.8326683
109,2.569537
110,2.7434201
111,3.2836673
112,2.7282887
113,3.233648
114,2.97896
115,3.1258764
116,2.8814206
117,3.545381
118,2.9684732
119,2.800524
120,2.3424215
121,1.4766637
122,1.1744202
123,2.6337063
124,3.5044346
125,3.2313979
126,3.2936602
127,3.1009033
128,0.9218974
129,2.2412348
130,1.0841236
131,2.7682147
132,3.3058047
133,2.7878947
134,2.320025
135,2.6570964
136,2.8663244
137,3.0413313
138,3.023303
139,2.5472283
140,2.8065028
141,3.3141124
142,0.54090214
143,1.2577962
144,2.7997684
145,1.1818743
146,2.6372366
147,2.7770824
148,2.629572
149,3.0269585
150,3.513174
151,2.900811
152,2.6871552
153,0.92140067
154,3.1711328
155,1.4028125
156,0.8761021
157,2.7711096
158,3.0908542
159,3.339128
160,2.493805
161,2.8903704
162,2.966489
163,3.174903
164,2.836753
165,3.0227914
166,2.9964275
167,0.8296877
168,3.1304333
169,2.9821024
170,2.6144364
171,2.9168305
172,3.240395
173,2.7983582
174,2.356249
175,3.0781035
176,2.8367045
177,3.5776527
178,3.291613
179,2.2372165
180,2.9213967
181,1.1307473
182,3.2297692
183,2.614767
184,2.607407
185,2.7295198
186,2.8580146
187,2.5100155
188,2.427225
189,2.5446074
190,2.568716
191,1.3421924
192,-1.809974
193,1.1317885
194,0.119271055
195,0.8020172
196,-1.9228511
197,0.74181277
198,0.67659676
199,0.56767344
200,0.6039535
201,0.4933789
202,1.257962
203,0.8295479
204,0.092273094
205,-0.0006202832
206,1.2585918
207,0.6663302
208,0.16160512
209,-1.8868446
210,0.1503501
211,1.3748496
212,0.53825486
213,0.33951572
214,-2.855639
215,1.0186787
216,0.9599461
217,-1.0654771
218,1.1364274
219,0.77055526
220,1.055208
221,-0.20565484
222,-1.7760234
223,0.5838128
224,1.3107991
225,-3.458081
226,0.86677027
227,-0.20699392
228,0.12493762
229,1.3906333
230,0.13572007
231,0.81854504
232,0.57706714
233,0.15953362
234,1.0295905
235,-1.8904415
236,0.22888833
237,-0.1757136
238,-0.30684328
239,0.16733095
240,0.7236213
241,0.5316839
242,0.7304683
243,0.2985645
244,0.6273479
245,1.085545
246,0.9103595
247,0.13401157
248,0.63810885
249,-1.7460699
250,0.2745234
251,0.24603316
252,0.44530112
253,0.9080702
254,0.92844737
255,0.9044722
256,1.1604208
257,1.0731264
258,0.77900213
259,0.30903906
260,0.95897305
261,0.895374
262,-1.8615383
263,0.37720314
264,1.1654282
265,-2.0413997
266,0.30342546
267,1.7868593
268,0.71391094
269,-0.51444995
270,0.8341051
271,0.42774034
272,0.7587512
273,0.44786376
274,1.4202819
275,-1.809974
276,-0.26996365
277,0.64195997
278,0.62624407
279,0.9994913
280,0.7519051
281,0.6116132
282,0.9251756
283,1.3802364
284,0.7923676
285,0.5810867
286,0.45815492
287,0.66931283
