,0
0,3.0224829
1,2.9538555
2,2.4482663
3,3.006001
4,2.4285765
5,2.4710898
6,2.955304
7,2.4508936
8,2.787325
9,1.4700077
10,2.5140665
11,2.8690562
12,2.8609033
13,3.038187
14,2.6493993
15,1.9869884
16,2.4113774
17,2.4270823
18,2.6083312
19,2.5182052
20,2.0997167
21,2.8738184
22,2.2994657
23,1.869636
24,2.7597113
25,2.288291
26,2.595528
27,3.2029533
28,2.6708944
29,1.9667122
30,2.6784
31,2.2029843
32,2.634972
33,2.9227633
34,2.5911205
35,2.7189085
36,-1.5477597
37,2.755795
38,2.493226
39,2.9178677
40,2.9428346
41,2.049878
42,2.5444746
43,3.1582742
44,2.7976127
45,2.3299646
46,2.8259482
47,2.6994615
48,3.0723093
49,2.3509498
50,2.131103
51,3.0341032
52,3.0548182
53,2.8966084
54,3.0231938
55,-1.9175904
56,2.8150523
57,3.048613
58,2.6234586
59,2.442785
60,2.8077917
61,2.6867013
62,0.6987609
63,2.7288826
64,2.6754313
65,2.550912
66,2.451638
67,2.485785
68,2.6751068
69,1.9106205
70,2.2978551
71,1.0774771
72,2.2849011
73,1.2768978
74,3.0701103
75,1.5418726
76,2.0377872
77,2.4708753
78,2.0944164
79,1.7935457
80,2.7952669
81,2.5793712
82,2.5000815
83,2.818655
84,2.1217651
85,3.0272422
86,2.5265038
87,-2.711626
88,2.0573034
89,0.38143975
90,2.160761
91,2.5114338
92,2.6157634
93,2.2275653
94,1.7963068
95,1.9468578
96,0.6902632
97,0.1882599
98,-0.18174307
99,-0.41514194
100,0.48712555
101,1.4615247
102,0.87721944
103,0.62570345
104,0.10558
105,0.5808787
106,0.15574296
107,0.4942286
108,0.3806041
109,0.050389715
110,0.35691786
111,0.8559962
112,0.15096684
113,0.8627288
114,0.65242535
115,0.94642305
116,0.2730034
117,1.2176013
118,0.7949018
119,0.6413423
120,-0.2762028
121,1.0372573
122,1.4087055
123,0.09454273
124,0.7596646
125,0.79986143
126,0.8976433
127,0.5419281
128,1.2704673
129,0.52799433
130,1.2505835
131,-0.13488218
132,1.0488716
133,0.024922227
134,0.32045695
135,0.08968273
136,0.2814265
137,0.4387868
138,0.55022645
139,0.5551442
140,0.27902377
141,0.53790736
142,1.6938958
143,-1.1616567
144,0.0042612255
145,-1.0715641
146,-0.11801569
147,0.13644601
148,0.09980252
149,0.37988043
150,1.0130734
151,0.42622513
152,0.25452343
153,1.30479
154,0.8678243
155,0.91880745
156,1.575037
157,0.26681897
158,0.459991
159,0.8684774
160,-0.06711644
161,0.49534512
162,0.14860849
163,1.0651883
164,0.55116
165,0.61360925
166,0.9213949
167,1.4315939
168,0.7576482
169,0.7753422
170,0.13256463
171,0.41372916
172,0.53776443
173,0.09640188
174,0.102532566
175,0.7105417
176,0.3304162
177,1.1684675
178,0.8134434
179,0.05660075
180,0.64743006
181,1.408092
182,0.6651913
183,0.10206196
184,0.17949286
185,0.20192191
186,0.53934366
187,-0.0003260076
188,0.06731897
189,-0.2107949
190,-0.08658782
191,-0.7665343
192,-3.2927208
193,-1.4156914
194,-2.2095497
195,-1.537235
196,-3.3061194
197,-1.6581076
198,-1.7470455
199,-1.8753072
200,-1.6987853
201,-1.7683609
202,-1.4338541
203,-1.5844982
204,-2.3435142
205,-2.4057808
206,-1.1150068
207,-1.7111313
208,-2.1579447
209,-3.3208966
210,-2.1716547
211,-1.1927705
212,-1.7697288
213,-2.0693314
214,-1.6179764
215,-1.3895032
216,-1.6263132
217,-2.959636
218,-1.3354192
219,-1.7510971
220,-1.3445836
221,-2.509259
222,-3.2876656
223,-1.7593867
224,-1.1766284
225,-1.2856023
226,-1.4066974
227,-2.4723554
228,-2.1692312
229,-1.2270433
230,-2.2070403
231,-1.6142856
232,-1.7266814
233,-1.9799186
234,-1.375891
235,-3.2977533
236,-2.161593
237,-2.4287925
238,-2.4689536
239,-2.1382947
240,-1.5959258
241,-1.8967755
242,-1.6430936
243,-1.9788167
244,-1.7441194
245,-1.2815386
246,-1.5650936
247,-2.09125
248,-1.8540099
249,-3.3101485
250,-2.1582375
251,-2.2256894
252,-1.9388741
253,-1.6642973
254,-1.4925358
255,-1.5376244
256,-1.3717957
257,-1.424014
258,-1.6473109
259,-2.0513978
260,-1.346492
261,-1.5007982
262,-3.305832
263,-2.150405
264,-1.2368463
265,-2.2243044
266,-2.1668885
267,-0.79958415
268,-1.7922845
269,3.3042328
270,-1.4918027
271,-1.7938641
272,-1.7527797
273,-2.0860453
274,-1.0084958
275,-3.2927208
276,2.4858725
277,-1.7711852
278,-1.7766573
279,-1.5303576
280,-1.5899041
281,-1.825786
282,-1.4943501
283,-1.1679115
284,-1.4669774
285,-1.7560004
286,-1.7984531
287,-1.9543552
