,0
0,3.1162891
1,2.74367
2,2.2946758
3,2.9433868
4,2.366016
5,2.3159866
6,2.7543082
7,2.3535864
8,2.647705
9,1.3039536
10,2.3160982
11,2.7282395
12,3.0367243
13,2.9000251
14,2.5248365
15,1.7358366
16,2.1148393
17,2.14963
18,2.412466
19,2.3463056
20,1.894819
21,2.7410126
22,2.1622574
23,1.7715142
24,2.6345615
25,2.0780907
26,2.46965
27,3.0386972
28,2.5746593
29,1.8130579
30,2.5059552
31,2.0899591
32,2.4341326
33,2.9453135
34,2.2995222
35,2.569521
36,1.1313229
37,2.5883312
38,2.2606754
39,2.787641
40,2.9136672
41,1.8667395
42,2.407857
43,2.968697
44,2.706506
45,2.1907778
46,2.6570332
47,2.4860554
48,2.9457052
49,2.0767488
50,1.9578068
51,2.950758
52,2.8194218
53,2.6801472
54,2.8306832
55,-2.0885103
56,2.5628371
57,2.8427196
58,2.3825731
59,2.2882845
60,2.684422
61,2.6414456
62,0.5926997
63,2.5923524
64,2.4035156
65,2.3868504
66,2.2879553
67,2.3379698
68,2.5110803
69,1.696747
70,2.0384383
71,0.7681171
72,2.0086136
73,0.96688247
74,2.8697357
75,1.304738
76,1.7993412
77,2.238982
78,1.8647844
79,1.5618415
80,2.6295686
81,2.4249518
82,2.3473554
83,2.6078663
84,1.881724
85,2.928243
86,2.3921223
87,-3.5270197
88,1.9823256
89,0.14976043
90,1.9310486
91,2.333919
92,2.427062
93,2.0729618
94,1.6930556
95,1.7314663
96,0.43202618
97,-0.016725883
98,-0.25119388
99,-0.6133288
100,0.16265969
101,1.2687299
102,0.70193076
103,0.18567815
104,-0.12673056
105,0.3584212
106,0.082395405
107,0.25370815
108,0.14834328
109,-0.12387319
110,0.089757055
111,0.6405356
112,-0.13146228
113,0.5411216
114,0.25267395
115,0.4824292
116,-0.07287567
117,0.95522475
118,0.48783264
119,0.527379
120,-0.53004134
121,0.65880287
122,1.2513816
123,-0.15756908
124,0.45008966
125,0.56706774
126,0.54959387
127,0.24050108
128,1.1394471
129,0.1817098
130,1.0340298
131,-0.23822972
132,0.78213215
133,-0.2711178
134,-0.13314404
135,-0.17459665
136,-0.0017534643
137,0.29089248
138,0.31590998
139,0.3134912
140,-0.013140008
141,0.32659417
142,1.5016246
143,-1.4394326
144,-0.29020536
145,-1.2574613
146,-0.30087048
147,-0.009578787
148,-0.13030885
149,0.32113165
150,0.7993731
151,0.2463927
152,-0.068972565
153,1.1447299
154,0.5988449
155,0.6334436
156,1.2605455
157,-0.12324699
158,0.19614674
159,0.48482975
160,-0.31476948
161,0.10300485
162,-0.18442746
163,0.75897694
164,0.23944698
165,0.31468034
166,0.60075545
167,1.081214
168,0.47383955
169,0.44883895
170,-0.13461834
171,0.11369385
172,0.30023512
173,-0.2433646
174,-0.22285569
175,0.5140419
176,0.08885905
177,0.83921146
178,0.5547551
179,-0.29035905
180,0.34042108
181,1.1060214
182,0.46649954
183,-0.16036612
184,-0.08967099
185,0.04527139
186,0.24346991
187,-0.23049752
188,-0.18907607
189,-0.35862675
190,-0.41235465
191,-1.0263925
192,-3.6083078
193,-1.5656384
194,-2.342302
195,-1.6052915
196,-3.619063
197,-1.7830185
198,-1.9375892
199,-2.0519853
200,-1.917277
201,-2.0036418
202,-1.6958019
203,-1.8368176
204,-2.4027867
205,-2.652419
206,-1.3986897
207,-1.9569012
208,-2.3517041
209,-3.5587566
210,-2.3906019
211,-1.4183749
212,-2.0172691
213,-2.2131944
214,-1.7729706
215,-1.5944246
216,-1.8727052
217,-3.0867465
218,-1.5989447
219,-1.7972654
220,-1.5475236
221,-2.6120534
222,-3.6131268
223,-1.8414794
224,-1.4225715
225,-1.376905
226,-1.7147522
227,-2.5824041
228,-2.2287383
229,-1.4438317
230,-2.4343128
231,-1.7609799
232,-1.8778884
233,-2.1998744
234,-1.6102314
235,-3.6178443
236,-2.310693
237,-2.6623392
238,-2.581376
239,-2.271116
240,-1.8726053
241,-2.0157864
242,-1.8363386
243,-2.1487932
244,-2.002145
245,-1.519979
246,-1.6894461
247,-2.3105159
248,-2.0276263
249,-3.6317816
250,-2.3167474
251,-2.4170256
252,3.3043892
253,-1.7785145
254,-1.5554365
255,-1.7037809
256,-1.5579343
257,-1.6939685
258,-1.8098438
259,-2.179337
260,-1.5625598
261,-1.6466839
262,-3.6203423
263,1.9544082
264,-1.4411299
265,-2.3955474
266,-2.1808858
267,-1.1402714
268,-1.8851483
269,3.2667656
270,-1.7230365
271,-2.0040598
272,-1.8202808
273,-2.0907204
274,-1.2214429
275,-3.6083078
276,2.3349752
277,-1.9893037
278,-1.963463
279,-1.5727
280,-1.7986387
281,-1.7990284
282,-1.7690744
283,-1.3851733
284,-1.6352677
285,-1.8381013
286,-1.9778243
287,-2.1932392
